                  row            column          cor            p
198            ACDist      ln_Patronage -0.201870783 5.819336e-10
199           ACCount      ln_Patronage  0.108858366 9.125687e-04
200               FTZ      ln_Patronage  0.451120096 0.000000e+00
201           Parking      ln_Patronage -0.026970606 4.126045e-01
202         PropUrban      ln_Patronage -0.077917815 1.777954e-02
203         EmpAccess      ln_Patronage  0.518568524 0.000000e+00
204             C_LOS      ln_Patronage  0.719982675 0.000000e+00
205         O_Bus_LOS      ln_Patronage  0.084425137 1.020497e-02
206       O_Train_LOS      ln_Patronage -0.041188383 2.107401e-01
207            PropOS      ln_Patronage  0.133212178 4.821036e-05
208          PropBach      ln_Patronage -0.020563362 5.322135e-01
209  censored_PropFTE      ln_Patronage -0.060912631 6.405455e-02
210 censored_MeanSize      ln_Patronage -0.278806672 0.000000e+00
211          PropComm            ln_Pop  0.465910418 0.000000e+00
212           Balance            ln_Pop -0.061148042 6.303137e-02
213         LUEntropy            ln_Pop  0.052047718 1.136721e-01
214        PedConnect            ln_Pop  0.561218017 0.000000e+00
215               PBN            ln_Pop  0.188699456 7.323099e-09
216         DestScore            ln_Pop  0.555215201 0.000000e+00
217         Parkiteer            ln_Pop -0.025311505 4.419517e-01
218            ACDist            ln_Pop -0.333325250 0.000000e+00
219           ACCount            ln_Pop  0.159049211 1.163636e-06
220               FTZ            ln_Pop  0.339112469 0.000000e+00
221           Parking            ln_Pop -0.043639990 1.848081e-01
222         PropUrban            ln_Pop  0.284899070 0.000000e+00
223         EmpAccess            ln_Pop  0.485520441 0.000000e+00
224             C_LOS            ln_Pop  0.302526241 0.000000e+00
225         O_Bus_LOS            ln_Pop  0.035706831 2.779844e-01
226       O_Train_LOS            ln_Pop  0.009470814 7.736066e-01
227            PropOS            ln_Pop  0.340479048 0.000000e+00
228          PropBach            ln_Pop  0.253561529 4.884981e-15
229  censored_PropFTE            ln_Pop  0.086127172 8.772761e-03
230 censored_MeanSize            ln_Pop -0.536176654 0.000000e+00
231      ln_Patronage            ln_Pop  0.413370198 0.000000e+00
