OBJECTID,OBJECTID_MODE,Mode,FacilityID_Mode,X,Y,Target break,8_Total_Pat,9_Bus_patronage,10_PropComm,11_Balance,12_LUEntropy,13_PedConnect,14_PBN,15_Parkiteer,16_ACDist,17_ACCount,18_FTZ,19_Parking,20_PropUrban,21_PropRural,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_MedInc,29_PropOS,30_PropBach,31_LocalAccess_800,32_EmpDen_800,33_ResidentialDen_800,34_censored_PropFTE,35_censored_MeanSize,EmpDen_surrogate,Population_surrogate,DestScore_surrogate
2186,2186-tram,tram,649-tram,314180.9916,5815256.464,600,196.1699017,193.8,0.157412099,0.085646413,0.504858843,95,0,0,1.303517,0,0,0,5132.775521,0,34740.04356,39.38461538,110.6153846,0,0,39.38461538,300,0.07022649,0.513117149,1.6,-0.17,0.604594291,0.48854298,2.597377757,2748.301112,5132.775521,6
2207,2207-tram,tram,636-tram,321095.5199,5815081.468,600,484.8551933,1.3,0.133702324,0.050349314,0.457907268,101,0,0,0.741403273,0,0,0,10243.81929,0,381647.766,106.9230769,2,0,0,106.9230769,150,0.092462225,0.618768774,0.781,-0.731,4.177252403,0.48854298,2.571507738,6273.538042,10243.81929,7
241,241-tram,tram,646-tram,321109.0325,5815242.017,600,242.4275967,8.2,0.051640173,0.048221288,0.41883132,94,0,0,0.902437033,0,0,0,8676.524935,0,312222.5915,53.23076923,4,53.61538462,0,106.8461538,150,0.097031382,0.625136921,0.947,-0.59,3.091382369,0.492062254,2.701824669,4864.953366,8676.524935,6
237,237-tram,tram,651-tram,321125.0194,5815304.978,600,242.4275967,8.2,0.031094231,0.047093468,0.404707528,91,0,0,0.96683949,0,0,0,8323.359119,0,382688.5024,53.61538462,4,53.23076923,0,106.8461538,150,0.095942928,0.626171393,1.13,-0.545,2.739112313,0.496702252,2.699443011,4503.108904,8323.359119,6
2192,2192-tram,tram,645-tram,331351.9862,5815239.957,600,108.4304878,53.2,0,0.02754412,0.139136604,57,0.160572977,0,3.799004963,0,0,0,2565.574027,0,27352.22192,51.92307692,20.61538462,0,0,51.92307692,300,0.022949368,0.640632068,0.482,-0.203,-0.262486097,0.518270283,3.178329455,365.3865818,2565.574027,4
2178,2178-tram,tram,653-tram,330738.5202,5815317.002,600,216.8609756,65.8,0.015346392,0.022785706,0.179973957,51,0,0,4.15987973,0,0,0,3108.832563,0,27500.75892,51.84615385,15.84615385,0,0,51.84615385,300,0.025514635,0.641550876,0.425,-0.292,0.050486358,0.520216799,3.201148023,365.3865175,3108.832563,4
238,238-tram,tram,648-tram,320242.031,5815238.499,600,692.433848,1.7,0.031309693,0.039081007,0.606639179,99,0.48467155,0,1.176185025,0,0,0,2350.011337,0,346338.4859,79.69230769,15.84615385,0,0,79.69230769,1,0.029386026,0.67110692,1.26,0.96,-1.458435393,0.48854298,3.526242571,5968.141288,2350.011337,4
2179,2179-tram,tram,652-tram,329511.0045,5815327.018,600,88.75416363,136.2,0.031770863,0.02481163,0.370393361,56,0.531065435,0,3.243664159,0,0,0,2559.41402,0,25592.31598,25.76923077,44.38461538,52,0,77.76923077,500,0.021869977,0.607594801,1.26,-0.153,-0.652639336,0.565238244,2.950197216,451.0205369,2559.41402,5
2176,2176-tram,tram,654-tram,329563.9595,5815334.998,600,108.4304878,136.2,0.033162004,0.024864625,0.372237367,56,0.49898966,0,3.294133931,0,0,0,2567.759514,0,25592.31598,26.30769231,44.38461538,51.46153846,0,77.76923077,500,0.021878115,0.606143401,1.26,-0.154,-0.652466419,0.564395528,2.953426995,446.9535163,2567.759514,5
2172,2172-tram,tram,656-tram,329647.0113,5815370.021,600,108.4304878,136.2,0.043935039,0.02460702,0.36259758,52,0.423497296,0,3.377222218,0,0,0,2649.585386,0,24930.23568,25.69230769,27.92307692,52.07692308,0,77.76923077,500,0.021792416,0.599243428,1.24,-0.172,-0.59615841,0.56140792,2.953593499,431.1080327,2649.585386,5
2167,2167-tram,tram,658-tram,329842.0375,5815400.477,600,216.8609756,27,0.041623683,0.024599009,0.270374628,52,0.31999559,0,3.474091585,0,0,0,2783.037012,0,34929.60291,52,33.84615385,0,0,52,500,0.020144906,0.596103363,1.07,-0.21,-0.439575515,0.551846293,2.986013842,392.6502539,2783.037012,6
2165,2165-tram,tram,659-tram,330143.0402,5815431.007,600,108.4304878,51.4,0.025328217,0.025980142,0.192501036,46,0.178938596,0,3.65149156,0,0,0,2720.659676,0,34456.69958,26.30769231,33.76923077,25.69230769,0,52,500,0.022249481,0.601019918,1.37,-0.224,-0.527128315,0.534022021,3.030110436,365.8509435,2720.659676,5
2163,2163-tram,tram,660-tram,330194.0272,5815431.948,600,108.4304878,51.4,0.022648983,0.025842138,0.184109961,47,0.142127183,0,3.686187336,0,0,0,2736.90346,0,28649.49072,25.69230769,33.76923077,26.30769231,0,52,500,0.023011224,0.602213859,1.36,-0.23,-0.509146644,0.53166989,3.040522739,365.3864918,2736.90346,5
224,224-tram,tram,663-tram,322682.4933,5815509.041,600,348.3921359,2.6,0.229716229,0.090982182,0.61740282,116,0.251280215,0,1.096090485,0,0,0,3870.667529,0,307565.7257,60.92307692,2,0,0,60.92307692,800,0.027353701,0.666870716,2.19,-0.00315,-0.088842315,0.632123111,2.510109404,1962.549935,3870.667529,6
2157,2157-tram,tram,664-tram,314203.9856,5815518,600,196.1699017,69.1,0.200916563,0.119479501,0.601434777,100,0,0,1.489181528,0,0,0,5121.295239,0,31514.08017,39.23076923,38.07692308,0,0,39.23076923,300,0.067438134,0.517990208,1.66,-0.15,0.484889196,0.48854298,2.812422604,2268.104426,5121.295239,6
2136,2136-tram,tram,675-tram,323037.0012,5815700.016,600,174.1960679,37.8,0.087478226,0.053709614,0.554122617,119,0.053415702,0,1.472356597,0,0,0,3569.975815,0,309964.6596,30.46153846,42,60.92307692,0,91.38461538,800,0.021099209,0.669965459,2.34,-0.309,-0.096332748,0.60423409,2.517349933,1040.053875,3569.975815,7
2144,2144-tram,tram,670-tram,322887.4844,5815622.529,600,348.3921359,10.8,0.128510444,0.058350913,0.580593491,115,0.198513796,0,1.314043102,0,0,0,3539.875867,0,199576.8223,60.92307692,2,0,0,60.92307692,800,0.022745005,0.670821603,2.47,-0.164,-0.277265505,0.612202439,2.558193619,1111.506648,3539.875867,7
2127,2127-tram,tram,681-tram,323136.9894,5815766,600,174.1960679,18.4,0.082241229,0.050980601,0.568304215,124,0.097263652,0,1.589416782,0,0,0,3595.020133,0,310919.0521,30.46153846,26,30.46153846,0,60.92307692,800,0.020546654,0.670055207,2.2,-0.376,0.032738387,0.60427518,2.511022365,997.3814408,3595.020133,7
2128,2128-tram,tram,679-tram,317015.4843,5815735.978,600,185.7172319,16.9,0.098923258,0.062276433,0.656440863,64,0,0,0.765723541,0,0,0,4775.519939,0,314003.4309,62.84615385,15.30769231,0,0,62.84615385,650,0.055874865,0.614243238,1.22,-0.654,1.536841601,0.630029334,2.389619494,1604.556997,4775.519939,5
2115,2115-tram,tram,686-tram,314251.992,5815949.966,600,98.08495085,89.2,0.123611487,0.185835942,0.599475528,99,0.271014314,0,1.364424873,0,0,0,4817.044039,0,37451.54597,19.53846154,60.23076923,19.69230769,0,39.23076923,300,0.058456641,0.524051291,1.83,-0.242,0.515605197,0.531182262,2.823040015,1423.366702,4817.044039,7
2106,2106-tram,tram,690-tram,314273.0212,5816005.952,600,98.08495085,89.2,0.114112922,0.200680079,0.610238309,98,0.382849005,0,1.317580167,0,0,0,4537.677279,0,28375.10093,19.69230769,60.23076923,19.53846154,0,39.23076923,300,0.05505838,0.525636024,1.86,-0.212,0.406153175,0.544283934,2.843264648,1359.767588,4537.677279,5
194,194-tram,tram,689-tram,323358.9638,5815998.017,600,174.1960679,228.1,0.108751638,0.054145119,0.622012961,114,0.246026709,0,1.910471889,0,0,0,3842.818327,0,310881.8356,30.46153846,85.15384615,30.46153846,0,60.92307692,650,0.026731922,0.678414905,1.92,-0.422,0.261950703,0.603072716,2.414752395,1063.529314,3842.818327,7
191,191-tram,tram,691-tram,323403.9622,5816073.031,600,174.1960679,228.1,0.112249225,0.051136284,0.61509204,117,0.411071959,0,1.856815903,0,0,0,4050.727171,0,310896.9348,30.46153846,85.15384615,30.46153846,0,60.92307692,650,0.028892532,0.67415045,2.24,-0.415,0.146075477,0.605907036,2.429380641,1041.843931,4050.727171,7
2102,2102-tram,tram,692-tram,322303.5213,5816076.491,600,379.9332987,9.2,0.093907985,0.048576129,0.526775265,109,0.319998205,0,1.466948231,0,0,0,5667.760812,0,133040.4847,59.30769231,24.53846154,0,0,59.30769231,800,0.036196319,0.682837548,1.51,-0.747,1.637279995,0.640235289,2.486270224,1414.366565,5667.760812,6
2096,2096-tram,tram,695-tram,320307.9984,5816108.994,600,692.433848,7.1,0.107646881,0.041297604,0.627705623,58,0.319996935,0,1.897249112,0,0,0,2728.765629,0,351024.7759,79.53846154,15.76923077,0,0,79.53846154,300,0.033612618,0.719398877,0.803,0.636,-1.022087229,0.527282359,2.754630824,4520.801895,2728.765629,3
2101,2101-tram,tram,693-tram,321878.0354,5816095.492,600,586.1760513,2.3,0.092244448,0.035697612,0.40592639,91,0,0,1.464464869,0,0,0,6385.834991,0,265949.8502,63.46153846,12.53846154,0,0,63.46153846,800,0.035354305,0.695775999,1.64,-0.913,1.985706569,0.631785663,2.482160617,1171.350129,6385.834991,6
2083,2083-tram,tram,703-tram,322457.4752,5816312.005,600,379.9332987,15.3,0.091924014,0.051032787,0.505183919,110,0.423780645,0,1.731149003,0,0,0,5487.48486,0,133851.7547,59.15384615,24.53846154,0,0,59.15384615,800,0.028980914,0.696933731,1.96,-0.674,1.270727546,0.631718627,2.431761226,1439.838844,5487.48486,6
180,180-tram,tram,700-tram,314301.0008,5816267.488,600,196.1699017,8.7,0.069067833,0.291985531,0.667256575,75,0.319996776,0,1.084338324,0,0,0,3170.342134,0,37451.54597,39.23076923,21.84615385,0,0,39.23076923,300,0.043161244,0.513966191,1.62,0.00824,-0.207447865,0.563833568,2.920747828,1176.231896,3170.342134,6
173,173-tram,tram,710-tram,314294.4874,5816503.488,600,196.1699017,8.7,0.083160583,0.369855486,0.76210131,45,0.65216061,0,0.871713806,0,0,0,2378.210117,0,37451.54597,39.07692308,10.61538462,0,0,39.07692308,500,0.048891385,0.526093634,1.74,0.244,-1.004421026,0.577696971,2.677203701,1149.348813,2378.210117,5
179,179-tram,tram,701-tram,323548.4778,5816312.483,600,390.1074095,3,0.084716984,0.053008948,0.598142823,106,0.074020752,0,1.597086178,0,0,0,4265.361509,0,218701.4346,60.69230769,16.76923077,0,0,60.69230769,650,0.036860669,0.662197885,1.7,-0.503,0.600411931,0.596562257,2.464440246,1041.593401,4265.361509,6
172,172-tram,tram,712-tram,319585.5356,5816537.489,600,125.487796,21.4,0.040868987,0.180218129,0.437120348,78,0.661705901,0,1.79607191,0,0,0,442.2308813,0,380795.8053,60.69230769,15.23076923,0,76.30769231,137,500,0.06831759,0.597256413,0.984,1.23,-1.86422179,0.605957386,2.271356227,6753.444006,442.2308813,2
2056,2056-tram,tram,714-tram,313781.9836,5816565.964,600,36.70228058,26.9,0.160036701,0.299854032,0.60515779,77,0.357552842,0,0.691881689,0,0,0,1967.89368,0,33321.11162,19.46153846,37.23076923,19.53846154,0,39,300,0.043155349,0.444945757,1.78,0.277,-1.392214996,0.552732972,2.92059654,970.4930497,1967.89368,4
2052,2052-tram,tram,716-tram,313754.9652,5816618.977,600,36.70228058,26.9,0.249017753,0.308138257,0.608096386,84,0.273708658,0,0.642665614,0,0,0,1875.869284,0,36951.54426,19.53846154,37.23076923,19.46153846,0,39,300,0.044359055,0.449065866,1.75,0.266,-1.360087881,0.552483464,2.914779116,965.4525648,1875.869284,4
2055,2055-tram,tram,715-tram,323593.0239,5816599.97,600,195.0537047,160.3,0.055416619,0.050755596,0.496298944,104,0.332078359,0,1.306254484,0,0,0,4672.647177,0,218708.6769,30.30769231,44.92307692,30.23076923,0,60.53846154,650,0.033791142,0.665368163,1.83,-0.521,0.637366439,0.592623398,2.551173943,1024.719686,4672.647177,6
166,166-tram,tram,718-tram,323589.9711,5816651.971,600,195.0537047,160.3,0.057579054,0.049858949,0.475423671,96,0.357906643,0,1.255094006,0,0,0,4748.646823,0,142994.2272,30.23076923,44.92307692,30.30769231,0,60.53846154,650,0.03363965,0.666673121,1.81,-0.528,0.66415597,0.592610768,2.574980532,1015.472279,4748.646823,5
2043,2043-tram,tram,720-tram,322701.9886,5816687.96,600,379.9332987,36.6,0.076730007,0.053768644,0.518548669,97,0.665523328,0,1.604498788,0,0,0,5109.504898,0,162341.075,59,33.38461538,0,0,59,800,0.026636561,0.703287224,1.85,-0.593,1.026667339,0.618041266,2.426050038,1382.917,5109.504898,7
2033,2033-tram,tram,724-tram,321959.9594,5816772.527,600,586.1760513,41.5,0.121842554,0.036028856,0.452935176,72,0.401757582,0,1.955550194,0,0,0,6389.418441,0,273002.7764,63.30769231,33.15384615,0,0,63.30769231,800,0.028584678,0.682601693,1.73,-1.04,2.388153379,0.644276362,2.345681612,1282.17348,6389.418441,6
2037,2037-tram,tram,723-tram,321270.9587,5816718.964,600,242.4275967,22.5,0.127106099,0.042038903,0.432619881,82,0.522515228,0,1.56136633,0,0,0,6414.053502,0,247214.0589,53,24.53846154,160,0,213,650,0.03805043,0.669138362,1.11,-0.942,2.332166577,0.623764096,2.293256329,1271.429826,6414.053502,5
2028,2028-tram,tram,726-tram,321289.0174,5816845.028,600,484.8551933,22.5,0.179277855,0.046786461,0.469313619,85,0.564834502,0,1.462389056,0,0,0,6541.828067,0,236823.9715,106.3846154,24.53846154,53,0,159.3846154,650,0.038862554,0.657238348,1.15,-0.959,2.442312307,0.628845767,2.272044892,1413.339417,6541.828067,6
2019,2019-tram,tram,730-tram,313790.9858,5816935.488,600,233.4383092,1.5,0.496255306,0.418250825,0.705789023,90,0,0,0.324559793,1,0,0,1535.986454,0,34862.9876,39,29.92307692,0,0,39,500,0.05928622,0.50438775,1.53,0.307,-1.268241483,0.586447912,2.722796667,1025.378089,1535.986454,4
2015,2015-tram,tram,732-tram,316418.9997,5816992.005,600,165.477461,57.2,0.087081175,0.031049848,0.344029201,73,0.320329554,0,0.238125651,1,0,0,5054.0431,0,171543.2669,62.69230769,35.69230769,0,0,62.69230769,500,0.078293837,0.533298629,1.23,-0.681,1.140956195,0.585297577,2.541585624,661.2009961,5054.0431,4
2023,2023-tram,tram,729-tram,320377.0251,5816918.992,600,660.2412669,66.2,0.25857594,0.09197599,0.666738501,75,0.481300731,0,1.168058125,0,0,0,4241.958676,0,317810.9201,79.53846154,25.07692308,0,0,79.53846154,650,0.038112907,0.671889474,1.83,-0.0398,0.248298375,0.579600292,2.266779076,2944.951282,4241.958676,6
161,161-tram,tram,727-tram,322848.9876,5816911.991,600,379.9332987,35.7,0.052807371,0.056045768,0.51292356,98,0.681874792,0,1.339595444,0,0,0,4706.839666,0,139374.7845,59,11.30769231,0,0,59,650,0.027905685,0.707965413,1.64,-0.562,0.951868398,0.611386586,2.461737961,1284.584179,4706.839666,6
2014,2014-tram,tram,733-tram,313473.9672,5817028.511,600,233.4383092,52.5,0.432775644,0.217824574,0.780957382,110,0,0,0.440029746,1,0,0,2920.798269,0,35870.04294,39,73.84615385,0,0,39,500,0.064908799,0.525886849,1.4,0.126,-0.768535363,0.613686129,2.929727396,979.7051346,2920.798269,5
2001,2001-tram,tram,739-tram,322965.5264,5817153.516,600,322.9627702,45.4,0.038520944,0.061647052,0.559195107,90,0.668943336,0,1.085958332,0,0,0,4019.473445,0,100125.9662,58.92307692,11.30769231,0,0,58.92307692,650,0.028475999,0.703688565,1.38,-0.432,0.59622529,0.59122149,2.528374178,1136.396508,4019.473445,6
2024,2024-tram,tram,728-tram,319459.9767,5816921.027,600,62.74389799,2.3,0.056538233,0.073392742,0.618595601,50,0.323032186,0,1.560972055,0,0,0,3095.106598,0,244617.6367,30.30769231,12.53846154,30.38461538,0,60.69230769,500,0.0502093,0.668505595,1.01,0.393,-0.317009439,0.594623363,2.266779076,4097.719751,3095.106598,5
2018,2018-tram,tram,731-tram,319419.9756,5816965.002,600,62.74389799,2.3,0.062253949,0.072425285,0.607731323,48,0.3199016,0,1.556246487,0,0,0,3285.645664,0,244617.6367,30.38461538,24.53846154,91,0,121.3846154,500,0.046877431,0.672206249,1.02,0.277,-0.084903992,0.591830374,2.266779076,3855.339765,3285.645664,5
2005,2005-tram,tram,737-tram,319355.9797,5817092.491,600,346.4903964,25.9,0.055988235,0.067737628,0.533351572,53,0.178970123,0,1.515563004,0,0,0,3926.542787,0,244617.6367,60.69230769,36.53846154,30.38461538,0,91.07692308,500,0.042831422,0.677876302,1.03,0.0326,0.32816828,0.585627543,2.266779076,2981.74972,3926.542787,5
2006,2006-tram,tram,736-tram,321991.4915,5817088.997,600,755.283985,22.4,0.156920835,0.037067777,0.423996188,71,0,0,1.785923025,0,0,0,6009.395926,0,282874.3807,63.23076923,11.30769231,0,0,63.23076923,650,0.029834493,0.683686122,1.59,-0.829,1.810837969,0.632517102,2.336722563,1315.356083,6009.395926,6
1988,1988-tram,tram,745-tram,317149.007,5817400.486,600,32.604293,9.6,0.139187974,0.070845175,0.40238314,77,0,0,0.64165195,0,0,0,4108.112107,0,340942.4219,39,76.38461538,0,0,39,650,0.035493774,0.605219643,2.12,-0.325,0.096892742,0.59845084,2.500412751,1192.464491,4108.112107,6
1992,1992-tram,tram,743-tram,323679.0012,5817304.487,600,390.1074095,11.9,0.111718458,0.053061912,0.341312777,82,0.238512422,0,0.596533684,1,0,0,4448.490748,0,136669.7706,60.69230769,14.23076923,0,0,60.69230769,650,0.025524063,0.643783101,2.28,-0.471,0.318036447,0.599083579,2.590069763,996.6033709,4448.490748,6
1989,1989-tram,tram,744-tram,317422.0382,5817346.038,600,111.6100347,14,0.145870869,0.073759165,0.371418807,59,0.319006226,0,0.796753032,0,0,0,3961.000327,0,218383.7168,31.84615385,39.30769231,32.07692308,0,63.92307692,650,0.030065539,0.609549976,1.83,-0.269,0.032409816,0.594362931,2.547920058,1200.52104,3961.000327,6
1982,1982-tram,tram,747-tram,317417.0072,5817409.985,600,111.6100347,14,0.153948682,0.077886186,0.381729992,64,0.320243056,0,0.740106554,0,0,0,3973.253487,0,237219.8694,32.07692308,39.30769231,31.84615385,0,63.92307692,650,0.029978679,0.605840382,1.94,-0.243,-0.051628627,0.599683506,2.541814872,1269.040114,3973.253487,6
1983,1983-tram,tram,746-tram,322025.0154,5817392.965,600,755.283985,45,0.207183136,0.04090381,0.489924168,79,0.319998075,0,1.667402306,0,0,0,4963.293253,0,284705.4662,63.07692308,11.30769231,0,0,63.07692308,650,0.030326436,0.693918579,1.07,-0.734,1.670804924,0.63447888,2.336939353,1285.80766,4963.293253,6
1967,1967-tram,tram,753-tram,321346.5136,5817474.525,600,650.1024688,64.7,0.320053363,0.057992371,0.389518924,90,0.319896641,0,1.036089929,0,0,0,6616.537109,0,245298.5417,106.3846154,11.30769231,0,0,106.3846154,650,0.030336722,0.673654511,1.39,-0.948,2.530188371,0.626513788,2.340349677,1718.857531,6616.537109,6
1956,1956-tram,tram,758-tram,320449.9925,5817579.477,600,628.0486857,138.6,0.591391122,0.130286289,0.467953909,91,0.247678436,0,0.503554896,1,0,0,4386.912118,0,222455.9218,79.53846154,11.15384615,0,0,79.53846154,650,0.027123362,0.672822052,2.36,-0.197,0.348459622,0.612190411,2.281758827,2208.286305,4386.912118,7
1941,1941-tram,tram,767-tram,323730.0199,5817670.987,600,390.1074095,34.2,0.228246189,0.058243939,0.462452723,75,0.193281199,0,0.226511681,1,0,0,4041.9167,0,136669.7706,60.69230769,28.46153846,0,0,60.69230769,650,0.026842375,0.635350676,2.05,-0.437,0.289502391,0.619983248,2.50303039,996.6033304,4041.9167,6
1952,1952-tram,tram,760-tram,317346.015,5817606.971,600,223.2200694,10.1,0.260574617,0.100109786,0.445569361,79,0.319979904,0,0.539086695,1,0,0,3751.531454,0,218383.7168,63.92307692,39.30769231,0,0,63.92307692,650,0.029617214,0.59293927,2.32,-0.13,-0.40030413,0.620221206,2.503807927,1545.664183,3751.531454,5
1955,1955-tram,tram,759-tram,315268.0279,5817598.978,600,82.58867256,2,0.015537987,0.150370587,0.505366265,63,0.296488439,0,1.231975668,0,0,0,2868.345408,0,46163.29578,50.76923077,11.53846154,50.53846154,0,101.3076923,650,0.034722019,0.551457533,1.24,-0.0281,-0.437355,0.594367866,2.675777781,1071.682904,2868.345408,4
1951,1951-tram,tram,761-tram,315222.0356,5817622.038,600,82.58867256,2,0.015921423,0.172737803,0.530375233,57,0.482601576,0,1.282796968,0,0,0,2683.525195,0,46163.52614,50.53846154,11.53846154,50.76923077,0,101.3076923,650,0.036770071,0.541448022,1.29,0.0142,-0.558615201,0.586707069,2.683485188,1062.137311,2683.525195,4
1949,1949-tram,tram,763-tram,314916.487,5817653.48,600,165.1773451,1.7,0.018633583,0.313062456,0.528104877,60,0.31748453,0,1.137204315,0,0,0,2273.703691,0,46134.78503,101.5384615,11.53846154,0,0,101.5384615,500,0.045720994,0.492500429,1.28,0.154,-0.778978076,0.570607267,2.683007191,1106.917926,2273.703691,5
1946,1946-tram,tram,764-tram,313569.9603,5817659.967,600,82.58867256,9.1,0.191000658,0.302932933,0.686665223,41,0,0,0.493842721,0,0,0,3062.384522,0,33705.27391,51.07692308,43.30769231,50.46153846,0,101.5384615,650,0.067277036,0.556829007,0.639,0.182,-0.319449674,0.632779576,2.643900867,1155.9142,3062.384522,3
1945,1945-tram,tram,765-tram,313512.472,5817647.508,600,165.1773451,9.1,0.155488462,0.283430105,0.658251943,48,0,0,0.519248011,0,0,0,3310.722472,0,29925.67665,50.46153846,43.30769231,51.07692308,0,101.5384615,650,0.065623591,0.558971079,0.549,0.152,-0.22606919,0.633075585,2.680967751,1155.91435,3310.722472,3
1942,1942-tram,tram,766-tram,317187.0211,5817669.001,600,32.604293,22,0.316398822,0.100765243,0.476707021,83,0.185015677,0,0.399975495,1,0,0,3810.233454,0,348909.1491,39.23076923,51,0,0,39.23076923,650,0.03094166,0.59060354,2.45,-0.126,-0.446613526,0.62806746,2.455239773,1579.445644,3810.233454,7
1939,1939-tram,tram,769-tram,313084.979,5817710.038,600,82.58867256,31.5,0.037100487,0.262255186,0.667938052,73,0,0,0.891867254,0,0,0,3131.455951,0,33553.89452,62.46153846,43.61538462,0,0,62.46153846,500,0.056331216,0.545498498,0.0435,0.0119,0.083955837,0.628268749,2.957943279,1031.105597,3131.455951,1
1940,1940-tram,tram,768-tram,314675.4684,5817683.975,600,165.1773451,1,0.009324436,0.379934399,0.475074277,64,0,0,0.929138877,0,0,0,2171.457071,0,46211.41942,101.4615385,11.53846154,0,0,101.4615385,500,0.050455212,0.476910915,1.41,0.253,-0.965549722,0.581415421,2.589148632,1127.929151,2171.457071,5
1937,1937-tram,tram,770-tram,319423.4866,5817703.022,600,192.5073633,45.6,0.215572408,0.077123234,0.502849937,80,0.151305206,0,1.145979962,0,0,0,4647.803314,0,165921.4793,60.38461538,22.46153846,0,0,60.38461538,650,0.035194046,0.689502775,1.46,-0.438,0.831835949,0.595534766,2.350102426,1397.632486,4647.803314,4
1936,1936-tram,tram,771-tram,313888.0379,5817718.01,600,165.1773451,0.3,0.362899119,0.484287917,0.592070233,36,0,0,0.465106559,1,0,0,1710.882606,0,29770.84816,101.4615385,5.769230769,0,0,101.4615385,500,0.064997935,0.51508687,1.56,0.388,-1.266360441,0.616397413,2.518098069,1155.914002,1710.882606,3
1933,1933-tram,tram,772-tram,314341.0105,5817725.015,600,165.1773451,0.7,0.039121043,0.392868496,0.425433751,59,0.229346712,0,0.678994635,0,0,0,2236.203739,0,28192.07309,101.4615385,11.53846154,0,0,101.4615385,500,0.053439856,0.47719103,1.44,0.333,-1.122034915,0.590161462,2.54989419,1155.914075,2236.203739,5
1927,1927-tram,tram,775-tram,314116.989,5817746.052,600,82.58867256,2.5,0.133015936,0.430480689,0.461760123,47,0.140952026,0,0.558751675,0,0,0,1993.058907,0,28025.01117,50.92307692,17.30769231,50.53846154,0,101.4615385,500,0.056385416,0.485276754,1.3,0.388,-1.181869535,0.592844537,2.590734837,1155.914041,1993.058907,3
1924,1924-tram,tram,776-tram,314062.9801,5817757.045,600,82.58867256,2.5,0.168818492,0.438685195,0.487975588,46,0.090504108,0,0.545334266,0,0,0,1945.560117,0,46382.63425,50.53846154,11.53846154,50.92307692,0,101.4615385,500,0.057739749,0.489496361,1.31,0.398,-1.214434627,0.595916297,2.586829893,1155.914064,1945.560117,3
1928,1928-tram,tram,774-tram,319212.9871,5817735.484,600,192.5073633,10.4,0.128342874,0.05861401,0.478935736,77,0,0,1.337825452,0,0,0,4508.449827,0,165921.4793,60.38461538,11.23076923,0,0,60.38461538,650,0.036774148,0.670886217,1.47,-0.514,0.850165638,0.594266141,2.34525916,1055.790809,4508.449827,5
1915,1915-tram,tram,780-tram,323760.5061,5817891.506,600,390.1074095,101.3,0.251482403,0.059571903,0.569234898,95,0.15932794,0,0.004787389,1,0,0,3949.112749,0,136858.2023,60.61538462,30.46153846,0,0,60.61538462,650,0.027195,0.63403442,2.27,-0.391,0.079851942,0.621105606,2.495817327,996.603391,3949.112749,7
1905,1905-tram,tram,784-tram,318840.5341,5817993.025,600,292.5994046,41.4,0.037687978,0.0264061,0.306602103,60,0,0,1.667440553,0,0,0,4191.469704,0,165921.4793,60.46153846,33.69230769,0,0,60.46153846,500,0.034442691,0.625367501,1.64,-0.554,0.560097126,0.568951288,2.458109054,511.9838859,4191.469704,6
1909,1909-tram,tram,783-tram,323088.0003,5817978.501,600,322.9627702,20.7,0.101035568,0.060705352,0.450144507,91,0.326026329,0,0.675347358,0,0,0,3869.869109,0,113897.5909,58.84615385,30.53846154,0,0,58.84615385,650,0.024984529,0.667734425,1.85,-0.38,0.175511725,0.586801884,2.686797216,997.3661082,3869.869109,6
1901,1901-tram,tram,786-tram,322101.0205,5818064.039,600,377.6419925,73.2,0.161267511,0.045163586,0.556450092,97,0.465800409,0,1.595391871,0,0,0,4001.240804,0,120528.0834,63.23076923,34.69230769,31.07692308,0,94.30769231,650,0.026815497,0.675312168,1.25,-0.437,0.646927358,0.59980868,2.495132359,1212.794864,4001.240804,6
1904,1904-tram,tram,785-tram,317222.9966,5818031.505,600,1835.537251,826.5,0.43448635,0.141228558,0.612330053,109,0.316159345,0,0.215872307,1,0,0,3054.691281,0,222902.7994,103.0769231,245.6153846,0,0,103.0769231,650,0.030295889,0.578337579,2.37,-0.0132,-0.576087574,0.644139105,2.385424966,1805.333888,3054.691281,6
1900,1900-tram,tram,787-tram,320506.498,5818074.018,600,628.0486857,123.3,0.525712401,0.123454191,0.486484415,116,0,0,0.005974692,1,0,0,4646.606831,0,142938.7292,79.30769231,35.15384615,0,0,79.30769231,650,0.031045084,0.664486636,2.37,-0.301,0.657038122,0.627152984,2.345547406,2208.286595,4646.606831,7
1896,1896-tram,tram,789-tram,321428.032,5818149.003,600,650.1024688,90.2,0.204766676,0.06326853,0.340708537,86,0.319996396,0,0.92490617,0,0,0,6061.394054,0,182796.8096,106.3846154,30.76923077,106.3846154,0,212.7692308,650,0.030239627,0.673242349,1.34,-0.789,2.05703566,0.601620933,2.393517337,1720.795974,6061.394054,6
1893,1893-tram,tram,790-tram,320526.9991,5818251.483,600,628.0486857,91.8,0.503196074,0.112638058,0.461670493,112,0.161302052,0,0.172859027,1,0,0,5122.153911,0,143474.3016,79.30769231,30.76923077,0,0,79.30769231,650,0.034891519,0.6630913,1.98,-0.353,0.935455853,0.615334309,2.335580621,2208.286557,5122.153911,7
