OBJECTID,OBJECTID_MODE,Mode_Centroid,FacilityID,FacilityID_Mode,X,Y,Name,Target break,Mode standard,Standard?,Cluster sample?,FromBreak,ToBreak,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,1_Total_Pat,2_Empden,3_Popden,4_Dwell,5_ActDen,6_PropComm,7_RetailEmp,8_Balance,9_LUEntropy,10_HousingDiv,11_PedConnect,12_PBN,13_DestScore,14_DestCount,15_Parkiteer,16_CBDDist,17_ACDist,18_ACCount,19 _FTZ,20_Parking,21_PropUrban,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_PropFTE,29_MeanSize,30_MedInc,31_PropOS,32_PropBach,0.1_Centroid_patronage,0.2_Bus_patronage,0.2_Bus_Censored,ln_Centroid,ln_bus,ln_emp,ln_pop,Co-located_outlier_tracking
2006,2006-tram,tram,736,736-tram,321991.4915,5817088.997,Location 736 : 0 - 600,600,600,yes,No,0,600,50,1501,3947.04571,867947.481,755.283985,1315.36,6009.4,2571.72,7324.75,0.16,113.48,0.04,0.42,8,81.8,0,6,52,0,4.4,1.79,0,0,0,0.89,282874.38,63.23,11.31,0,0,63.23,0.63,2.34,650,0.03,0.68,755.28,22.4,22.4,6.63,3.11,7.18,8.7,
1988,1988-tram,tram,745,745-tram,317149.007,5817400.486,Location 745 : 0 - 600,600,600,yes,No,0,600,50,1476,4127.110814,860738.9687,32.604293,1192.46,4108.11,1642.97,5300.58,0.14,150.86,0.07,0.4,8,89.46,0,6,79,0,5.76,0.64,0,0,0,0.91,340942.42,39,76.38,0,0,39,0.6,2.5,650,0.04,0.61,32.6,9.6,9.6,3.48,2.26,7.08,8.32,
1992,1992-tram,tram,743,743-tram,323679.0012,5817304.487,Location 743 : 0 - 600,600,600,yes,No,0,600,50,1482,4032.123654,812529.702,390.1074095,996.6,4448.49,1717.52,5445.09,0.11,121.24,0.05,0.34,8,100.92,0.24,6,66,0,5.32,0.6,1,0,0,0.96,136669.77,60.69,14.23,0,0,60.69,0.6,2.59,650,0.03,0.64,390.11,11.9,11.9,5.97,2.48,6.9,8.4,
1989,1989-tram,tram,744,744-tram,317422.0382,5817346.038,Location 744 : 0 - 600,600,600,yes,No,0,600,50,1477,3951.618188,835452.9994,111.6100347,1200.52,3961,1554.6,5161.52,0.15,151.67,0.07,0.37,8,70.62,0.32,6,61,0,5.55,0.8,0,0,0,0.92,218383.72,31.85,39.31,32.08,0,63.92,0.59,2.55,650,0.03,0.61,111.61,14,14,4.72,2.64,7.09,8.28,
1982,1982-tram,tram,747,747-tram,317417.0072,5817409.985,Location 747 : 0 - 600,600,600,yes,No,0,600,50,1470,4025.740257,839056.8179,111.6100347,1269.04,3973.25,1563.16,5242.29,0.15,161,0.08,0.38,8,76.28,0.32,6,61,0,5.61,0.74,0,0,0,0.92,237219.87,32.08,39.31,31.85,0,63.92,0.6,2.54,650,0.03,0.61,111.61,14,14,4.72,2.64,7.15,8.29,
1983,1983-tram,tram,746,746-tram,322025.0154,5817392.965,Location 746 : 0 - 600,600,600,yes,No,0,600,50,1471,3927.493716,869777.7861,755.283985,1285.81,4963.29,2123.84,6249.1,0.21,103.63,0.04,0.49,8,90.83,0.32,6,45,0,4.7,1.67,0,0,0,0.84,284705.47,63.08,11.31,0,0,63.08,0.63,2.34,650,0.03,0.69,755.28,45,45,6.63,3.81,7.16,8.51,
1967,1967-tram,tram,753,753-tram,321346.5136,5817474.525,Location 753 : 0 - 600,600,600,yes,No,0,600,50,1452,3908.178985,880239.5349,650.1024688,1718.86,6616.54,2827.16,8335.39,0.32,197.58,0.06,0.39,8,102.24,0.32,6,61,0,4.64,1.04,0,0,0,0.91,245298.54,106.38,11.31,0,0,106.38,0.63,2.34,650,0.03,0.67,650.1,64.7,64.7,6.48,4.17,7.45,8.8,
1956,1956-tram,tram,758,758-tram,320449.9925,5817579.477,Location 758 : 0 - 600,600,600,yes,No,0,600,50,1435,4433.476037,788278.7065,628.0486857,2208.29,4386.91,1922.6,6595.2,0.59,305.69,0.13,0.47,8,115.44,0.25,7,85,0,4.71,0.5,1,0,0,0.8,222455.92,79.54,11.15,0,0,79.54,0.61,2.28,650,0.03,0.67,628.05,138.6,138.6,6.44,4.93,7.7,8.39,
1941,1941-tram,tram,767,767-tram,323730.0199,5817670.987,Location 767 : 0 - 600,600,600,yes,tram,0,600,50,1410,3742.671463,788318.9525,390.1074095,996.6,4041.92,1614.81,5038.52,0.23,121.24,0.06,0.46,8,95.14,0.19,6,71,0,5.66,0.23,1,0,0,0.93,136669.77,60.69,28.46,0,0,60.69,0.62,2.5,650,0.03,0.64,390.11,34.2,34.2,5.97,3.53,6.9,8.3,
1952,1952-tram,tram,760,760-tram,317346.015,5817606.971,Location 760 : 0 - 600,600,600,yes,No,0,600,50,1429,3984.298388,847432.1435,223.2200694,1545.66,3751.53,1498.33,5297.2,0.26,197.68,0.1,0.45,8,93.22,0.32,5,65,0,5.81,0.54,1,0,0,0.91,218383.72,63.92,39.31,0,0,63.92,0.62,2.5,650,0.03,0.59,223.22,10.1,10.1,5.41,2.31,7.34,8.23,
1955,1955-tram,tram,759,759-tram,315268.0279,5817598.978,Location 759 : 0 - 600,600,600,yes,No,0,600,50,1434,4433.922341,844462.9954,82.58867256,1071.68,2868.35,1071.97,3940.03,0.02,233.19,0.15,0.51,7,74.6,0.3,4,27,0,7.21,1.23,0,0,0,0.68,46163.3,50.77,11.54,50.54,0,101.31,0.59,2.68,650,0.03,0.55,82.59,2,2,4.41,0.69,6.98,7.96,
1951,1951-tram,tram,761,761-tram,315222.0356,5817622.038,Location 761 : 0 - 600,600,600,yes,No,0,600,50,1428,4636.368858,824125.894,82.58867256,1062.14,2683.53,1000.01,3745.66,0.02,253.68,0.17,0.53,7,69.16,0.48,4,22,0,7.26,1.28,0,0,0,0.66,46163.53,50.54,11.54,50.77,0,101.31,0.59,2.68,650,0.04,0.54,82.59,2,2,4.41,0.69,6.97,7.89,
1949,1949-tram,tram,763,763-tram,314916.487,5817653.48,Location 763 : 0 - 600,600,600,yes,tram,0,600,50,1422,4000.520187,704172.7216,165.1773451,1106.92,2273.7,847.45,3380.62,0.02,421.95,0.31,0.53,8,85.21,0.32,5,30,0,7.52,1.14,0,0,0,0.67,46134.79,101.54,11.54,0,0,101.54,0.57,2.68,500,0.05,0.49,165.18,1.7,1.7,5.11,0.53,7.01,7.73,
1946,1946-tram,tram,764,764-tram,313569.9603,5817659.967,Location 764 : 0 - 600,600,600,yes,No,0,600,50,1417,4202.043415,469289.5371,82.58867256,1155.91,3062.38,1158.28,4218.3,0.19,546.65,0.3,0.69,7,87.37,0,3,18,0,8.6,0.49,0,0,0,0.66,33705.27,51.08,43.31,50.46,0,101.54,0.63,2.64,650,0.07,0.56,82.59,9.1,9.1,4.41,2.21,7.05,8.03,
1945,1945-tram,tram,765,765-tram,313512.472,5817647.508,Location 765 : 0 - 600,600,600,yes,No,0,600,50,1416,4189.600817,482906.0389,165.1773451,1155.91,3310.72,1234.9,4466.64,0.16,546.65,0.28,0.66,7,99.4,0,3,18,0,8.64,0.52,0,0,0,0.65,29925.68,50.46,43.31,51.08,0,101.54,0.63,2.68,650,0.07,0.56,165.18,9.1,9.1,5.11,2.21,7.05,8.1,
1942,1942-tram,tram,766,766-tram,317187.0211,5817669.001,Location 766 : 0 - 600,600,600,yes,No,0,600,50,1411,4018.409766,838550.1067,32.604293,1579.45,3810.23,1551.88,5389.68,0.32,202.15,0.1,0.48,8,98.98,0.19,7,75,0,5.95,0.4,1,0,0,0.91,348909.15,39.23,51,0,0,39.23,0.63,2.46,650,0.03,0.59,32.6,22,22,3.48,3.09,7.36,8.25,trambus tram rd 2 outlier but not influential
1939,1939-tram,tram,769,769-tram,313084.979,5817710.038,Location 769 : 0 - 600,600,600,yes,tram,0,600,50,1404,3942.719578,564014.2562,82.58867256,1031.11,3131.46,1058.66,4162.56,0.04,472.59,0.26,0.67,7,129.43,0,1,17,0,9.04,0.89,0,0,0,0.55,33553.89,62.46,43.62,0,0,62.46,0.63,2.96,500,0.06,0.55,82.59,31.5,31.5,4.41,3.45,6.94,8.05,
1940,1940-tram,tram,768,768-tram,314675.4684,5817683.975,Location 768 : 0 - 600,600,600,yes,No,0,600,50,1405,4260.301905,739031.5392,165.1773451,1127.93,2171.46,838.68,3299.39,0.01,509.25,0.38,0.48,8,86.6,0,5,37,0,7.72,0.93,0,0,0,0.72,46211.42,101.46,11.54,0,0,101.46,0.58,2.59,500,0.05,0.48,165.18,1,1,5.11,0,7.03,7.68,
1937,1937-tram,tram,770,770-tram,319423.4866,5817703.022,Location 770 : 0 - 600,600,600,yes,No,0,600,50,1399,3816.895206,815390.6302,192.5073633,1397.63,4647.8,1977.7,6045.44,0.22,186.42,0.08,0.5,8,98.11,0.15,4,53,0,5,1.15,0,0,0,0.76,165921.48,60.38,22.46,0,0,60.38,0.6,2.35,650,0.04,0.69,192.51,45.6,45.6,5.26,3.82,7.24,8.44,
1936,1936-tram,tram,771,771-tram,313888.0379,5817718.01,Location 771 : 0 - 600,600,600,yes,tram,0,600,50,1398,4933.446951,591736.641,165.1773451,1155.91,1710.88,679.43,2866.8,0.36,546.65,0.48,0.59,7,60.84,0,3,36,0,8.37,0.47,1,0,0,0.79,29770.85,101.46,5.77,0,0,101.46,0.62,2.52,500,0.06,0.52,165.18,0.3,0.4,5.11,-0.92,7.05,7.44,
1933,1933-tram,tram,772,772-tram,314341.0105,5817725.015,Location 772 : 0 - 600,600,600,yes,No,0,600,50,1393,4036.379074,711008.3476,165.1773451,1155.91,2236.2,876.98,3392.12,0.04,546.65,0.39,0.43,7,82.98,0.23,5,35,0,8.01,0.68,0,0,0,0.81,28192.07,101.46,11.54,0,0,101.46,0.59,2.55,500,0.05,0.48,165.18,0.7,0.7,5.11,-0.36,7.05,7.71,
1927,1927-tram,tram,775,775-tram,314116.989,5817746.052,Location 775 : 0 - 600,600,600,yes,No,0,600,50,1386,4431.771334,642407.0395,82.58867256,1155.91,1993.06,769.3,3148.97,0.13,546.65,0.43,0.46,7,73.16,0.14,3,40,0,8.2,0.56,0,0,0,0.84,28025.01,50.92,17.31,50.54,0,101.46,0.59,2.59,500,0.06,0.49,82.59,2.5,2.5,4.41,0.92,7.05,7.6,
1924,1924-tram,tram,776,776-tram,314062.9801,5817757.045,Location 776 : 0 - 600,600,600,yes,No,0,600,50,1381,4628.448683,641851.6566,82.58867256,1155.91,1945.56,752.1,3101.47,0.17,546.65,0.44,0.49,7,71.67,0.09,3,40,0,8.25,0.55,0,0,0,0.83,46382.63,50.54,11.54,50.92,0,101.46,0.6,2.59,500,0.06,0.49,82.59,2.5,2.5,4.41,0.92,7.05,7.57,
1928,1928-tram,tram,774,774-tram,319212.9871,5817735.484,Location 774 : 0 - 600,600,600,yes,No,0,600,50,1387,3852.4519,773886.6519,192.5073633,1055.79,4508.45,1922.37,5564.24,0.13,136.12,0.06,0.48,8,99.5,0,5,57,0,5.09,1.34,0,0,0,0.82,165921.48,60.38,11.23,0,0,60.38,0.59,2.35,650,0.04,0.67,192.51,10.4,10.4,5.26,2.34,6.96,8.41,
1915,1915-tram,tram,780,780-tram,323760.5061,5817891.506,Location 780 : 0 - 600,600,600,yes,No,0,600,50,1369,4099.475642,869965.891,390.1074095,996.6,3949.11,1582.29,4945.72,0.25,121.24,0.06,0.57,8,109.2,0.16,7,70,0,5.86,0,1,0,0,0.86,136858.2,60.62,30.46,0,0,60.62,0.62,2.5,650,0.03,0.63,390.11,101.3,101.3,5.97,4.62,6.9,8.28,
1905,1905-tram,tram,784,784-tram,318840.5341,5817993.025,Location 784 : 0 - 600,600,600,yes,No,0,600,50,1357,3799.201587,846377.4588,292.5994046,511.98,4191.47,1705.16,4703.45,0.04,56.08,0.03,0.31,8,70.89,0,6,57,0,5.45,1.67,0,0,0,0.91,165921.48,60.46,33.69,0,0,60.46,0.57,2.46,500,0.03,0.63,292.6,41.4,41.4,5.68,3.72,6.24,8.34,
1909,1909-tram,tram,783,783-tram,323088.0003,5817978.501,Location 783 : 0 - 600,600,600,yes,No,0,600,50,1362,4119.222799,862287.6613,322.9627702,997.37,3869.87,1440.33,4867.24,0.1,121.14,0.06,0.45,8,105.53,0.33,6,37,0,5.62,0.68,0,0,0,0.84,113897.59,58.85,30.54,0,0,58.85,0.59,2.69,650,0.02,0.67,322.96,20.7,20.7,5.78,3.03,6.91,8.26,
1901,1901-tram,tram,786,786-tram,322101.0205,5818064.039,Location 786 : 0 - 600,600,600,yes,No,0,600,50,1351,4278.094701,852532.9293,377.6419925,1212.79,4001.24,1603.62,5214.04,0.16,92.44,0.05,0.56,8,113.78,0.47,6,37,0,5.37,1.6,0,0,0,0.73,120528.08,63.23,34.69,31.08,0,94.31,0.6,2.5,650,0.03,0.68,377.64,73.2,73.2,5.93,4.29,7.1,8.29,
1904,1904-tram,tram,785,785-tram,317222.9966,5818031.505,Location 785 : 0 - 600,600,600,yes,tram,0,600,50,1356,4107.568211,919399.3587,1835.537251,1805.33,3054.69,1280.56,4860.03,0.43,232.09,0.14,0.61,8,118.56,0.32,6,65,0,6.23,0.22,1,0,0,0.83,222902.8,103.08,245.62,0,0,103.08,0.64,2.39,650,0.03,0.58,1835.54,826.5,826.5,7.52,6.72,7.5,8.02,
1900,1900-tram,tram,787,787-tram,320506.498,5818074.018,Location 787 : 0 - 600,600,600,yes,tram,0,600,50,1350,3892.428784,874559.9982,628.0486857,2208.29,4646.61,1981.03,6854.89,0.53,305.69,0.12,0.49,8,132.64,0,7,73,0,5.2,0.01,1,0,0,0.85,142938.73,79.31,35.15,0,0,79.31,0.63,2.35,650,0.03,0.66,628.05,123.3,123.3,6.44,4.81,7.7,8.44,
1896,1896-tram,tram,789,789-tram,321428.032,5818149.003,Location 789 : 0 - 600,600,600,yes,No,0,600,50,1344,4424.992988,847977.6771,650.1024688,1720.8,6061.39,2532.42,7782.19,0.2,198.01,0.06,0.34,8,101.42,0.32,6,54,0,5.32,0.92,0,0,0,0.94,182796.81,106.38,30.77,106.38,0,212.77,0.6,2.39,650,0.03,0.67,650.1,90.2,90.2,6.48,4.5,7.45,8.71,
1893,1893-tram,tram,790,790-tram,320526.9991,5818251.483,Location 790 : 0 - 600,600,600,yes,No,0,600,50,1339,3962.152053,835764.9973,628.0486857,2208.29,5122.15,2193.1,7330.44,0.5,305.69,0.11,0.46,8,134.01,0.16,7,62,0,5.38,0.17,1,0,0,0.89,143474.3,79.31,30.77,0,0,79.31,0.62,2.34,650,0.03,0.66,628.05,91.8,91.8,6.44,4.52,7.7,8.54,
1892,1892-tram,tram,791,791-tram,318884.977,5818288.481,Location 791 : 0 - 600,600,600,yes,No,0,600,50,1338,4039.55904,873827.7085,292.5994046,555.82,4677.06,1938.33,5232.88,0.07,62.12,0.03,0.32,8,73.24,0,6,60,0,5.71,1.63,0,0,0,0.91,119589.48,60.46,30.46,0,0,60.46,0.57,2.41,500,0.04,0.6,292.6,76.7,76.7,5.68,4.34,6.32,8.45,
1884,1884-tram,tram,794,794-tram,317262.0073,5818318.97,Location 794 : 0 - 600,600,600,yes,tram,0,600,50,1327,3808.134623,778241.768,201.7480987,1805.51,2989.24,1257.65,4794.75,0.39,232.12,0.14,0.65,8,122.07,0,6,58,0,6.45,0.39,1,0,0,0.78,113852.57,63.92,30.23,0,0,63.92,0.65,2.38,650,0.03,0.57,201.75,12.6,12.6,5.31,2.53,7.5,8,
1880,1880-tram,tram,796,796-tram,317285.4906,5818496.014,Location 796 : 0 - 600,600,600,yes,tram,0,600,50,1321,4054.863791,826040.7862,201.7480987,1777.87,3116.75,1256.7,4894.62,0.24,228.66,0.14,0.63,8,101.69,0,6,56,0,6.58,0.55,0,0,0,0.78,109434.23,63.69,30.23,31.85,0,95.54,0.63,2.48,500,0.03,0.57,201.75,20.2,20.2,5.31,3.01,7.48,8.04,
1874,1874-tram,tram,799,799-tram,318921.0052,5818590.024,Location 799 : 0 - 600,600,600,yes,No,0,600,50,1314,4020.663474,889386.6311,292.5994046,549.12,5091.73,2096.12,5640.85,0.07,61.25,0.02,0.3,8,86.58,0,6,64,0,5.99,1.66,0,0,0,0.92,109463.92,60.46,4.62,60.46,0,120.92,0.58,2.43,500,0.04,0.59,292.6,3.6,3.6,5.68,1.28,6.31,8.54,
1871,1871-tram,tram,800,800-tram,321476.0321,5818616.038,Location 800 : 0 - 600,600,600,yes,No,0,600,50,1309,3912.978314,873243.2796,325.0512344,1758.64,5478.37,2197.9,7237.01,0.09,206.37,0.07,0.31,8,82.45,0.1,7,56,0,5.79,1.11,0,0,0,0.93,80512.27,52.85,9,53.54,0,106.38,0.57,2.49,500,0.03,0.64,325.05,25.8,25.8,5.78,3.25,7.47,8.61,
1867,1867-tram,tram,802,802-tram,321544.9961,5818671.043,Location 802 : 0 - 600,600,600,yes,No,0,600,50,1303,3816.842297,846580.8923,294.3205123,1723.66,5224,2076.14,6947.66,0.1,199.15,0.07,0.37,8,85.05,0.17,7,58,0,5.85,1.2,0,0,0,0.89,108051.32,53.54,9,52.85,0,106.38,0.57,2.52,500,0.03,0.64,294.32,25.8,25.8,5.68,3.25,7.45,8.56,
1862,1862-tram,tram,804,804-tram,320585.5167,5818765.494,Location 804 : 0 - 600,600,600,yes,No,0,600,50,1297,4206.754402,870187.2849,628.0486857,2203.34,5461.69,2321.21,7665.04,0.34,304.86,0.11,0.47,8,97.68,0,7,71,0,5.89,0.69,0,0,0,0.85,143412.13,79.23,18.08,0,0,79.23,0.58,2.35,500,0.03,0.64,628.05,74.8,74.8,6.44,4.31,7.7,8.61,
1851,1851-tram,tram,808,808-tram,318966.508,5818973.985,Location 808 : 0 - 600,600,600,yes,No,0,600,50,1285,3906.12189,890449.5364,292.5994046,539.15,5052.69,2053.05,5591.84,0.08,60.04,0.02,0.32,8,84.23,0,7,60,0,6.34,1.78,0,0,0,0.94,109463.92,60.38,11.31,0,0,60.38,0.58,2.46,500,0.04,0.58,292.6,29.8,29.8,5.68,3.39,6.29,8.53,
1850,1850-tram,tram,809,809-tram,323845.5123,5818977.002,Location 809 : 0 - 600,600,600,yes,tram,0,600,50,1284,3754.219899,878596.9721,390.1074095,879.03,4630.28,1961.27,5509.31,0.13,69.97,0.03,0.38,8,81.95,0,6,64,0,6.85,1.08,0,0,0,0.93,77547.45,60.85,28.23,60.77,0,121.62,0.57,2.36,650,0.02,0.59,390.11,116.9,116.9,5.97,4.76,6.78,8.44,
1841,1841-tram,tram,813,813-tram,323880.9787,5819113.476,Location 813 : 0 - 600,600,600,yes,No,0,600,50,1272,3825.764271,868922.9225,390.1074095,870.9,4543.6,1916.97,5414.5,0.12,66.42,0.03,0.37,8,81.71,0,6,52,0,6.99,1.22,0,0,0,0.94,81438.65,60.77,28.23,30.46,0,91.23,0.57,2.37,650,0.02,0.59,390.11,116.9,116.9,5.97,4.76,6.77,8.42,
1846,1846-tram,tram,811,811-tram,323221.0288,5819038.006,Location 811 : 0 - 600,600,600,yes,tram,0,600,50,1278,3884.968067,879358.8628,161.4813851,885.95,4788.9,1979.75,5674.85,0.05,72.98,0.03,0.32,8,62.55,0.48,5,37,0,6.65,1.26,0,0,0,0.88,50270.56,29,28.23,29.77,0,58.77,0.57,2.42,650,0.02,0.6,161.48,42.6,42.6,5.08,3.75,6.79,8.47,
1842,1842-tram,tram,812,812-tram,323254.9608,5819075.037,Location 812 : 0 - 600,600,600,yes,No,0,600,50,1273,3785.623847,871767.4119,161.4813851,881.76,4706.52,1962.87,5588.29,0.05,71.16,0.03,0.32,8,67.68,0.44,5,41,0,6.7,1.28,0,0,0,0.89,50296.04,29.77,28.23,29,0,58.77,0.57,2.4,650,0.02,0.6,161.48,42.6,42.6,5.08,3.75,6.78,8.46,
1819,1819-tram,tram,823,823-tram,316543.9916,5819333.008,Location 823 : 0 - 600,600,600,yes,No,0,600,50,1242,4479.955805,852015.3828,370.5236411,1069.13,3211.25,1336.77,4280.39,0.11,140.09,0.08,0.48,8,79.81,0.67,6,68,0,7.69,1.3,0,0,7334.413,0.85,330620.09,63.54,177.38,0,0,63.54,0.6,2.4,650,0.03,0.59,370.52,357.9,357.9,5.91,5.88,6.97,8.07,
1831,1831-tram,tram,816,816-tram,317295.0041,5819235.51,Location 816 : 0 - 600,600,600,yes,tram,0,600,50,1261,3914.452874,882721.6128,333.2765783,1113.65,3883.87,1519.05,4997.52,0.04,145.57,0.07,0.3,8,60.04,0.17,6,61,0,7.22,1.24,0,0,0,0.9,78384.77,63.69,23,0,0,63.69,0.6,2.56,500,0.03,0.55,333.28,55.7,55.7,5.81,4.02,7.02,8.26,
1830,1830-tram,tram,817,817-tram,321596.3442,5819251.997,Location 817 : 0 - 600,600,600,yes,No,0,600,50,1260,4628.887512,851097.3159,882.9615369,1434.95,4280.73,1712.67,5715.69,0.14,164.86,0.07,0.47,8,68.15,0.15,6,53,0,6.43,1.6,0,0,0,0.76,90135.29,106.46,28.31,0,0,106.46,0.54,2.5,500,0.03,0.61,882.96,45.9,45.9,6.78,3.83,7.27,8.36,
1827,1827-tram,tram,819,819-tram,317027.9945,5819271.995,Location 819 : 0 - 600,600,600,yes,No,0,600,50,1254,3895.587358,801105.7496,333.2765783,1070.58,3502.45,1412.46,4573.03,0.08,140.27,0.08,0.39,8,71.15,0.32,6,68,0,7.38,1.25,0,0,0,0.89,62366.12,63.69,14.23,0,0,63.69,0.6,2.48,650,0.03,0.57,333.28,1.3,1.3,5.81,0.26,6.98,8.16,
1823,1823-tram,tram,821,821-tram,321179.0227,5819302.012,Location 821 : 0 - 600,600,600,yes,No,0,600,50,1248,3930.143364,829663.2645,169.613887,1653.03,4607.11,1778.85,6260.14,0.08,212.67,0.09,0.28,8,61.47,0.16,7,66,0,6.44,1.4,0,0,0,0.93,80512.27,53.92,28.31,0,0,53.92,0.54,2.59,500,0.03,0.6,169.61,23,23,5.13,3.14,7.41,8.44,
1816,1816-tram,tram,824,824-tram,320858.5253,5819338.958,Location 824 : 0 - 600,600,600,yes,tram,0,600,50,1237,4314.745018,795112.5852,169.613887,1650.24,4344.97,1701.3,5995.21,0.16,212.42,0.09,0.44,8,62.88,0,7,75,0,6.46,1.31,0,0,0,0.9,82682.18,53.92,28.31,0,0,53.92,0.55,2.55,500,0.03,0.61,169.61,10,10,5.13,2.3,7.41,8.38,
1815,1815-tram,tram,825,825-tram,320651.9947,5819364.745,Location 825 : 0 - 600,600,600,yes,tram,0,600,50,1236,4207.891924,881671.8562,676.9242679,1654.87,4043.95,1576.55,5698.81,0.24,213.19,0.1,0.49,8,70.32,0,7,94,0,6.49,1.29,0,0,0,0.84,65532.38,133.23,28.85,26.69,0,159.92,0.55,2.57,500,0.03,0.61,676.92,117.6,117.6,6.52,4.77,7.41,8.3,
1812,1812-tram,tram,826,826-tram,320488.5299,5819382.029,Location 826 : 0 - 600,600,600,yes,tram,0,600,50,1231,4229.169856,881685.0299,169.613887,1649.95,3753.17,1423.75,5403.12,0.23,212.37,0.11,0.47,8,77.13,0.4,7,73,0,6.51,1.3,0,0,5015.887,0.84,76605.7,53.69,56.69,27.08,75.31,156.08,0.55,2.64,500,0.02,0.61,169.61,156.6,156.6,5.13,5.05,7.41,8.23,
1801,1801-tram,tram,832,832-tram,316386.4863,5819591.509,Location 832 : 0 - 600,600,600,yes,No,0,600,50,1213,4196.844861,792814.5076,370.5236411,938.95,3378.06,1430.35,4317.01,0.15,123.82,0.07,0.48,8,73.16,0.64,6,71,0,7.99,1,0,0,973.797,0.87,153348.94,63.54,11.77,0,0,63.54,0.6,2.36,650,0.03,0.56,370.52,7,7,5.91,1.95,6.84,8.13,
1804,1804-tram,tram,831,831-tram,319032.4808,5819569.997,Location 831 : 0 - 600,600,600,yes,No,0,600,50,1218,3826.278463,896696.1104,320.0106917,587.25,4087.46,1488,4674.7,0.04,61.16,0.03,0.29,8,64.68,0.11,5,60,0,6.9,2.08,0,0,0,0.91,65584.9,60.38,27.92,60.38,0,120.77,0.57,2.75,500,0.02,0.57,320.01,50.1,50.1,5.77,3.91,6.38,8.32,
1796,1796-tram,tram,835,835-tram,323946.9864,5819778.036,Location 835 : 0 - 600,600,600,yes,tram,0,600,50,1206,4388.973585,842923.2584,195.0537047,1544.08,4843.16,2089,6387.23,0.23,271.36,0.11,0.52,8,94.91,0.16,7,51,0,7.62,1.34,0,0,0,0.88,57502.51,30.23,80.85,29.77,0,60,0.62,2.32,650,0.06,0.56,195.05,71,71,5.27,4.26,7.34,8.49,
1793,1793-tram,tram,836,836-tram,323982.9592,5819822.988,Location 836 : 0 - 600,600,600,yes,tram,0,600,50,1201,4127.529152,778689.6669,195.0537047,1594.77,4926.9,2123.21,6521.67,0.24,286.69,0.11,0.52,8,88.61,0.18,6,47,0,7.67,1.3,0,0,0,0.88,49898.17,29.77,80.85,30.23,0,60,0.62,2.32,650,0.06,0.56,195.05,71,71,5.27,4.26,7.37,8.5,
1792,1792-tram,tram,837,837-tram,316251.4798,5819824.975,Location 837 : 0 - 600,600,600,yes,No,0,600,50,1200,4128.703689,803506.0192,370.5236411,918.58,3652.71,1577.46,4571.29,0.1,121.28,0.06,0.46,8,73.43,0.64,6,43,0,8.26,0.73,0,0,0,0.85,170343.14,63.54,92.77,0,0,63.54,0.61,2.32,650,0.04,0.54,370.52,84.9,84.9,5.91,4.44,6.82,8.2,
1788,1788-tram,tram,839,839-tram,321742.4973,5819853.042,Location 839 : 0 - 600,600,600,yes,No,0,600,50,1194,3628.117323,761964.2092,268.6487753,1106.28,3642.23,1381.67,4748.51,0.03,121.26,0.06,0.28,8,60.37,0,6,29,0,7.05,1.23,0,0,0,0.89,39613.26,52.62,6.23,0,0,52.62,0.54,2.64,300,0.02,0.56,268.65,8.1,8.1,5.59,2.09,7.01,8.2,
1776,1776-tram,tram,845,845-tram,324126.9892,5820122.473,Location 845 : 0 - 600,600,600,yes,tram,0,600,50,1176,4334.768228,813444.0903,283.0100971,2030.33,4743.35,1945.27,6773.68,0.26,419.42,0.16,0.56,8,88.51,0,6,53,0,8.01,0.99,0,0,0,0.86,55811.67,60.08,54.54,0,0,60.08,0.61,2.44,650,0.06,0.54,283.01,13.5,13.5,5.65,2.6,7.62,8.46,
1780,1780-tram,tram,843,843-tram,321766.5052,5820061.495,Location 843 : 0 - 600,600,600,yes,No,0,600,50,1182,3472.987422,669334.0901,268.6487753,1104.05,3493.48,1298.18,4597.53,0.01,121.12,0.07,0.23,8,64.24,0,3,26,0,7.26,1.13,0,0,0,0.9,53555.98,52.62,6.23,0,0,52.62,0.55,2.69,300,0.03,0.52,268.65,4.2,4.2,5.59,1.44,7.01,8.16,
1777,1777-tram,tram,844,844-tram,316112.5061,5820068.009,Location 844 : 0 - 600,600,600,yes,No,0,600,50,1177,4133.762207,777184.6933,370.5236411,918.58,3827.84,1672.65,4746.43,0.12,121.28,0.06,0.49,7,82.35,0.64,6,48,0,8.54,0.45,1,0,0,0.81,170343.14,63.92,88.69,0,0,63.92,0.62,2.29,650,0.04,0.53,370.52,62.6,62.6,5.91,4.14,6.82,8.25,
1769,1769-tram,tram,848,848-tram,315999.5111,5820264.549,Location 848 : 0 - 600,600,600,yes,tram,0,600,50,1165,4682.543128,843533.007,370.5236411,913.6,3995.95,1695.72,4909.55,0.14,120.62,0.06,0.54,8,74.69,0.65,6,44,0,8.77,0.22,1,0,0,0.78,45971.95,64,88.69,0,0,64,0.62,2.36,650,0.04,0.53,370.52,62.6,62.6,5.91,4.14,6.82,8.29,
