                  row            column           cor                        p
135             C_LOS        O_Tram_LOS -0.1255365260 0.0630611320602398883750
136         O_Bus_LOS        O_Tram_LOS -0.1349257503 0.0456059864925815183767
137          PropComm            PropOS  0.3029215426 0.0000047527488669096840
138           Balance            PropOS  0.1734368281 0.0099549087449104511904
139         LUEntropy            PropOS  0.1274003157 0.0592165819264327542015
140        PedConnect            PropOS  0.1900957654 0.0046641374856184469877
141               PBN            PropOS  0.2044497127 0.0023078478509037658739
142         DestScore            PropOS  0.0357442896 0.5979701415371156958400
143         Parkiteer            PropOS  0.0558644501 0.4096398976207917819181
144            ACDist            PropOS -0.3311497436 0.0000005000320437709149
145           ACCount            PropOS  0.1250534614 0.0640903364502918293510
146               FTZ            PropOS  0.0772245684 0.2540345760645161821145
147           Parking            PropOS -0.0310032409 0.6474247494253395629471
148         PropUrban            PropOS -0.1324864904 0.0496976180715384963094
149         PropRural            PropOS -0.0879304732 0.1938382417185811057436
150         EmpAccess            PropOS  0.2262222039 0.0007242511572511656226
151             C_LOS            PropOS  0.1459189356 0.0304956961816840177448
152         O_Bus_LOS            PropOS  0.1296220586 0.0548882062162863171295
153        O_Tram_LOS            PropOS  0.1597240853 0.0177479079798068539731
154          PropComm          PropBach -0.0181805910 0.7885856162414373038416
155           Balance          PropBach  0.2174443597 0.0011713247543856386557
156         LUEntropy          PropBach -0.1889014551 0.0049348695244764151369
157        PedConnect          PropBach  0.4419559496 0.0000000000061897154069
158               PBN          PropBach  0.2021788316 0.0025877311270483538408
159         DestScore          PropBach  0.3652893824 0.0000000238689210618759
160         Parkiteer          PropBach -0.2637144942 0.0000750895219812086623
161            ACDist          PropBach -0.3523958019 0.0000000785762677146806
162           ACCount          PropBach  0.0125405283 0.8532653188923216003303
163               FTZ          PropBach  0.1097866726 0.1043681655150288101197
164           Parking          PropBach -0.1237368555 0.0669655585361077498874
165         PropUrban          PropBach  0.2039326792 0.0023690335952748498016
166         PropRural          PropBach -0.0224911025 0.7400867109494382312107
167         EmpAccess          PropBach  0.6282836375 0.0000000000000000000000
168             C_LOS          PropBach  0.2996624425 0.0000060743760592618656
169         O_Bus_LOS          PropBach -0.2334875287 0.0004797060922223650437
170        O_Tram_LOS          PropBach  0.1778200643 0.0082035778566329486949
171            PropOS          PropBach  0.0679988081 0.3153775199466946066451
172          PropComm  censored_PropFTE -0.1208012121 0.0737569325500189165723
173           Balance  censored_PropFTE  0.0009713075 0.9885708945061677521693
174         LUEntropy  censored_PropFTE -0.0331943405 0.6243590665056231170382
175        PedConnect  censored_PropFTE  0.2664089213 0.0000629344121345631891
176               PBN  censored_PropFTE  0.0222864734 0.7423676865299506655305
177         DestScore  censored_PropFTE  0.0431635806 0.5242101039601800849255
178         Parkiteer  censored_PropFTE -0.1341460941 0.0468819807008231670409
179            ACDist  censored_PropFTE -0.0658823274 0.3307107552194299415760
180           ACCount  censored_PropFTE -0.0162166874 0.8109676945110237955561
181               FTZ  censored_PropFTE -0.1947623400 0.0037297295561860011048
182           Parking  censored_PropFTE -0.2190383091 0.0010748757555250065820
183         PropUrban  censored_PropFTE  0.0924644829 0.1717549764079959739860
184         PropRural  censored_PropFTE  0.0145819836 0.8297165760253215616160
185         EmpAccess  censored_PropFTE  0.3166897244 0.0000016309138697323533
186             C_LOS  censored_PropFTE  0.0989518069 0.1434881439131392433239
187         O_Bus_LOS  censored_PropFTE -0.2167696095 0.0012144963301854438953
188        O_Tram_LOS  censored_PropFTE -0.0152722788 0.8217869787555440730387
189            PropOS  censored_PropFTE -0.1097987879 0.1043296914779043849109
190          PropBach  censored_PropFTE  0.3163707650 0.0000016728541130106578
191          PropComm censored_MeanSize -0.1887416551 0.0049721446877515340645
192           Balance censored_MeanSize -0.1106132544 0.1017687701826064383681
193         LUEntropy censored_MeanSize -0.1216156498 0.0718190144649537565158
194        PedConnect censored_MeanSize -0.4211036996 0.0000000000722428783462
195               PBN censored_MeanSize -0.1968207308 0.0033741537857863157512
196         DestScore censored_MeanSize -0.3478343675 0.0000001182797433330052
197         Parkiteer censored_MeanSize  0.2100609178 0.0017303662855705503887
198            ACDist censored_MeanSize  0.1621259731 0.0160857773939753201375
199           ACCount censored_MeanSize -0.1360663010 0.0437917973014925188124
200               FTZ censored_MeanSize -0.1408382126 0.0368444048301643789500
201           Parking censored_MeanSize  0.2020959503 0.0025985058682791439821
202         PropUrban censored_MeanSize -0.0690984712 0.3075969128300140020826
203         PropRural censored_MeanSize -0.0313200365 0.6440682923725167263740
204         EmpAccess censored_MeanSize -0.4187762033 0.0000000000940674205197
205             C_LOS censored_MeanSize -0.0927054848 0.1706357979297132843044
206         O_Bus_LOS censored_MeanSize  0.1651421802 0.0141921778719702462723
207        O_Tram_LOS censored_MeanSize -0.2221388024 0.0009078476607915497709
208            PropOS censored_MeanSize  0.0931268429 0.1686921204138629448721
209          PropBach censored_MeanSize -0.2041477642 0.0023434034808027526253
210  censored_PropFTE censored_MeanSize -0.4508976686 0.0000000000020481394358
211          PropComm       Int_density  0.4057063161 0.0000000003991458275010
212           Balance       Int_density  0.3698255390 0.0000000154981116828878
213         LUEntropy       Int_density  0.2393772321 0.0003402722943359748342
214        PedConnect       Int_density  0.9260149358 0.0000000000000000000000
215               PBN       Int_density  0.3165788791 0.0000016453739095645403
216         DestScore       Int_density  0.3974744544 0.0000000009610778839431
217         Parkiteer       Int_density -0.0972018433 0.1507384725077776099766
218            ACDist       Int_density -0.2852711036 0.0000173303272905656058
219           ACCount       Int_density  0.1035236765 0.1258007783155106196205
220               FTZ       Int_density  0.3953579645 0.0000000012000560545289
221           Parking       Int_density -0.1680180042 0.0125715887345796417662
222         PropUrban       Int_density  0.0717002872 0.2896944823570721805339
223         PropRural       Int_density -0.0255845599 0.7058909750549464678926
224         EmpAccess       Int_density  0.6044723541 0.0000000000000000000000
225             C_LOS       Int_density  0.0861536551 0.2030344718363017442186
226         O_Bus_LOS       Int_density  0.0195258141 0.7733526855386356757549
227        O_Tram_LOS       Int_density  0.4862396227 0.0000000000000186517468
228            PropOS       Int_density  0.2010440992 0.0027388325028621096635
229          PropBach       Int_density  0.3026076378 0.0000048670309364950981
230  censored_PropFTE       Int_density  0.3036437813 0.0000044994210188775696
231 censored_MeanSize       Int_density -0.4026539283 0.0000000005544442682748
232          PropComm      ln_Patronage  0.3783028848 0.0000000067908587642052
233           Balance      ln_Patronage  0.4051328699 0.0000000004246740736846
234         LUEntropy      ln_Patronage  0.1041641322 0.1234639605908629533815
235        PedConnect      ln_Patronage  0.5015974603 0.0000000000000019984014
236               PBN      ln_Patronage  0.0769729859 0.2555895108709196339447
237         DestScore      ln_Patronage  0.3667308693 0.0000000208231594189812
238         Parkiteer      ln_Patronage  0.2345085584 0.0004522557623392042814
239            ACDist      ln_Patronage -0.5946356563 0.0000000000000000000000
240           ACCount      ln_Patronage  0.3345257415 0.0000003760661531071463
241               FTZ      ln_Patronage  0.3450313787 0.0000001515889715975050
242           Parking      ln_Patronage  0.1555550306 0.0209892200931762751281
243         PropUrban      ln_Patronage  0.1754860742 0.0090986942257165193126
244         PropRural      ln_Patronage -0.0078512290 0.9078182382893578150629
245         EmpAccess      ln_Patronage  0.4343950054 0.0000000000153834722738
246             C_LOS      ln_Patronage  0.3567413348 0.0000000528993733261984
247         O_Bus_LOS      ln_Patronage  0.3415787643 0.0000002050962226718411
248        O_Tram_LOS      ln_Patronage  0.3518518588 0.0000000825315502606117
249            PropOS      ln_Patronage  0.3196688968 0.0000012847504051727299
250          PropBach      ln_Patronage  0.3904934095 0.0000000019874770718076
251  censored_PropFTE      ln_Patronage  0.0160204962 0.8132124146858950020089
252 censored_MeanSize      ln_Patronage -0.0794833838 0.2403663793199082299168
253       Int_density      ln_Patronage  0.4484396921 0.0000000000027846613904
254          PropComm            ln_Pop  0.1182885243 0.0800046957937683433926
255           Balance            ln_Pop  0.1271426051 0.0597363788595366429490
256         LUEntropy            ln_Pop -0.1279482102 0.0581238728591579878469
257        PedConnect            ln_Pop  0.6751769939 0.0000000000000000000000
258               PBN            ln_Pop  0.2618721812 0.0000846344189739944852
259         DestScore            ln_Pop  0.5165918922 0.0000000000000002220446
260         Parkiteer            ln_Pop -0.2177028112 0.0011551650327974449795
261            ACDist            ln_Pop -0.4797776922 0.0000000000000457411886
262           ACCount            ln_Pop  0.0763971697 0.2591730960282396800665
263               FTZ            ln_Pop  0.3184877531 0.0000014126385852186729
264           Parking            ln_Pop -0.1726691875 0.0102935461642896797230
265         PropUrban            ln_Pop  0.4585575926 0.0000000000007736034036
266         PropRural            ln_Pop  0.0281738387 0.6777118783928690604057
267         EmpAccess            ln_Pop  0.6232384498 0.0000000000000000000000
268             C_LOS            ln_Pop  0.2946174068 0.0000088292368256581710
269         O_Bus_LOS            ln_Pop -0.1278660246 0.0582867135059492724736
270        O_Tram_LOS            ln_Pop  0.3287302065 0.0000006120245077401165
271            PropOS            ln_Pop  0.2846712694 0.0000180822229496335751
272          PropBach            ln_Pop  0.6259132494 0.0000000000000000000000
273  censored_PropFTE            ln_Pop  0.2050309676 0.0022407809501805431296
274 censored_MeanSize            ln_Pop -0.3375489304 0.0000002905368274852549
275       Int_density            ln_Pop  0.5925380915 0.0000000000000000000000
276      ln_Patronage            ln_Pop  0.5327843641 0.0000000000000000000000
