                  row           column           cor            p
201        X17_ACDist       X31_PropOS -1.343183e-01 6.119469e-02
202       X18_ACCount       X31_PropOS  8.287293e-02 2.494034e-01
203          X19._FTZ       X31_PropOS  9.510780e-02 1.859786e-01
204   X20.Parking_m.2       X31_PropOS -3.269172e-02 6.500438e-01
205     X21_PropUrban       X31_PropOS -1.565706e-01 2.882789e-02
206     X22_EmpAccess       X31_PropOS  2.453758e-01 5.452780e-04
207         X23_C_LOS       X31_PropOS  3.763949e-02 6.013829e-01
208     X24_O_Bus_LOS       X31_PropOS  9.617275e-03 8.938473e-01
209    X25_O_Tram_LOS       X31_PropOS  1.834674e-01 1.024819e-02
210   X26_O_Train_LOS       X31_PropOS  5.043222e-02 4.838239e-01
211 X1ln.ln_Patronage     X32_PropBach  1.412639e-01 4.885560e-02
212       X3ln.ln_Pop     X32_PropBach  5.307666e-01 1.332268e-15
213       X6_PropComm     X32_PropBach  3.265176e-03 9.638661e-01
214        X8_Balance     X32_PropBach -3.071036e-01 1.260282e-05
215      X9_LUEntropy     X32_PropBach -1.369817e-01 5.619005e-02
216    X10_HousingDiv     X32_PropBach  5.076772e-01 3.597123e-14
217    X11_IntDensity     X32_PropBach  1.441843e-01 4.432553e-02
218  X12_CycleConnect     X32_PropBach  1.150671e-01 1.091957e-01
219     X13_DestScore     X32_PropBach  3.727551e-01 8.030330e-08
220       X16_CBDDist     X32_PropBach -4.863621e-01 5.664358e-13
221        X17_ACDist     X32_PropBach -1.480263e-01 3.890631e-02
222       X18_ACCount     X32_PropBach  3.184562e-02 6.585233e-01
223          X19._FTZ     X32_PropBach  7.556350e-02 2.937620e-01
224   X20.Parking_m.2     X32_PropBach -4.912678e-03 9.456573e-01
225     X21_PropUrban     X32_PropBach  2.274003e-01 1.388424e-03
226     X22_EmpAccess     X32_PropBach  3.773588e-01 5.386727e-08
227         X23_C_LOS     X32_PropBach  1.779976e-01 1.279109e-02
228     X24_O_Bus_LOS     X32_PropBach -3.700817e-01 1.009729e-07
229    X25_O_Tram_LOS     X32_PropBach  1.069536e-02 8.820298e-01
230   X26_O_Train_LOS     X32_PropBach  1.051369e-01 1.435289e-01
231        X31_PropOS     X32_PropBach -7.832161e-02 2.764438e-01
