                  row            column           cor            p
152         O_Bus_LOS            PropOS  0.1296220586 5.488821e-02
153        O_Tram_LOS            PropOS  0.1597240853 1.774791e-02
154          PropComm          PropBach -0.0181805910 7.885856e-01
155           Balance          PropBach  0.2174443597 1.171325e-03
156         LUEntropy          PropBach -0.1889014551 4.934870e-03
157        PedConnect          PropBach  0.4419559496 6.189715e-12
158               PBN          PropBach  0.2021788316 2.587731e-03
159         DestScore          PropBach  0.3652893824 2.386892e-08
160         Parkiteer          PropBach -0.2637144942 7.508952e-05
161            ACDist          PropBach -0.3523958019 7.857627e-08
162           ACCount          PropBach  0.0125405283 8.532653e-01
163               FTZ          PropBach  0.1097866726 1.043682e-01
164           Parking          PropBach -0.1237368555 6.696556e-02
165         PropUrban          PropBach  0.2039326792 2.369034e-03
166         PropRural          PropBach -0.0224911025 7.400867e-01
167         EmpAccess          PropBach  0.6282836375 0.000000e+00
168             C_LOS          PropBach  0.2996624425 6.074376e-06
169         O_Bus_LOS          PropBach -0.2334875287 4.797061e-04
170        O_Tram_LOS          PropBach  0.1778200643 8.203578e-03
171            PropOS          PropBach  0.0679988081 3.153775e-01
172          PropComm  censored_PropFTE -0.1208012121 7.375693e-02
173           Balance  censored_PropFTE  0.0009713075 9.885709e-01
174         LUEntropy  censored_PropFTE -0.0331943405 6.243591e-01
175        PedConnect  censored_PropFTE  0.2664089213 6.293441e-05
176               PBN  censored_PropFTE  0.0222864734 7.423677e-01
177         DestScore  censored_PropFTE  0.0431635806 5.242101e-01
178         Parkiteer  censored_PropFTE -0.1341460941 4.688198e-02
179            ACDist  censored_PropFTE -0.0658823274 3.307108e-01
180           ACCount  censored_PropFTE -0.0162166874 8.109677e-01
181               FTZ  censored_PropFTE -0.1947623400 3.729730e-03
182           Parking  censored_PropFTE -0.2190383091 1.074876e-03
183         PropUrban  censored_PropFTE  0.0924644829 1.717550e-01
184         PropRural  censored_PropFTE  0.0145819836 8.297166e-01
185         EmpAccess  censored_PropFTE  0.3166897244 1.630914e-06
186             C_LOS  censored_PropFTE  0.0989518069 1.434881e-01
187         O_Bus_LOS  censored_PropFTE -0.2167696095 1.214496e-03
188        O_Tram_LOS  censored_PropFTE -0.0152722788 8.217870e-01
189            PropOS  censored_PropFTE -0.1097987879 1.043297e-01
190          PropBach  censored_PropFTE  0.3163707650 1.672854e-06
