OBJECTID,OBJECTID_MODE,Mode,FacilityID_Mode,X,Y,Target break,8_Total_Pat,9_Bus_patronage,10_PropComm,11_Balance,12_LUEntropy,13_PedConnect,14_PBN,15_Parkiteer,16_ACDist,17_ACCount,18_FTZ,19_Parking,20_PropUrban,21_PropRural,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_MedInc,29_PropOS,30_PropBach,31_LocalAccess_800,32_EmpDen_800,33_ResidentialDen_800,34_censored_PropFTE,35_censored_MeanSize
272,272-tram,tram,613-tram,322534.0054,5814577.46,600,741.0486917,80.5,0.531490527,0.209483489,0.132818556,148,0.160759327,0,0.481421587,2,0,0,7558.321238,0,301205.8924,60.92307692,34,0,0,60.92307692,800,0.058442917,0.640313906,1.24,0.582,2.52481308,0.647506566,2.300815653
275,275-tram,tram,615-tram,320196.5292,5814611.525,600,692.433848,29.3,0.269357591,0.040895145,0.160941004,122,0.319999951,0,0.853366703,0,0,0,6122.684458,0,418506.4002,79.69230769,18.92307692,39.76923077,0,119.4615385,1,0.040126656,0.670619404,1.21,-0.0541,2.189236525,0.48854298,2.757281298
281,281-tram,tram,618-tram,314854.9878,5814648.039,600,36.67970801,23.5,0.400154302,0.08507185,0.170145084,176,0,0,0.402783097,1,0,0,4780.687876,0,224167.0904,19.38461538,72.53846154,19.69230769,0,39.07692308,300,0.051248652,0.512929238,3.21,0.014,-0.407241603,0.501733338,2.480856865
279,279-tram,tram,621-tram,314821.0361,5814719.995,600,36.67970801,23.5,0.353338924,0.087180871,0.172300196,172,0,0,0.481418126,1,0,0,4659.898806,0,197531.2483,19.69230769,72.53846154,19.38461538,0,39.07692308,300,0.052368203,0.517784359,3.16,-0.0152,-0.302648924,0.504447116,2.460052673
282,282-tram,tram,619-tram,322021.5109,5814633.499,600,658.4282941,70.6,0.420879534,0.169305233,0.13424903,162,0.319989305,0,0.005768657,1,0,0,8225.411162,0,357442.6605,59.07692308,34,0,0,59.07692308,650,0.067881081,0.630610685,1.83,0.384,2.727282219,0.647506566,2.424430021
2229,2229-tram,tram,617-tram,328349.0114,5814640.449,600,177.5083273,168.7,0.05282618,0.032349674,0.124404219,72,0.836277991,0,1.895878876,0,0,0,3076.799748,0,66429.76464,52,47.30769231,0,0,52,650,0.023612176,0.656164033,0.738,-0.253,0.074196032,0.566290105,2.682296264
274,274-tram,tram,614-tram,321699.9551,5814614.047,600,329.915048,26.7,0.274411315,0.149480253,0.154339405,169,0.1469435,0,0.318467702,1,0,0,7344.995292,0,366067.0883,31.46153846,34.23076923,32.30769231,0,63.76923077,650,0.060415913,0.650172682,1.75,0.406,2.435353434,0.639010312,2.429157397
277,277-tram,tram,622-tram,321708.0116,5814726.017,600,329.915048,26.7,0.274674137,0.138433288,0.14948956,176,0.151827686,0,0.321888866,1,0,0,7689.762456,0,366067.0883,32.30769231,34.23076923,31.46153846,0,63.76923077,650,0.060528477,0.649927456,1.86,0.318,2.411889634,0.638896046,2.440068478
273,273-tram,tram,624-tram,321042.5168,5814755.976,600,484.8551933,260.3,0.231967935,0.05783049,0.152302443,161,0.319403016,0,0.412151375,1,0,0,9812.572556,0,375800.5369,106.8461538,34.15384615,0,0,106.8461538,100,0.077224482,0.627633096,0.88,-0.46,4.267588125,0.48854298,2.494034787
263,263-tram,tram,630-tram,314706.4977,5814871.017,600,73.35941602,25.9,0.234005169,0.09130599,0.168057993,140,0,0,0.670645263,0,0,0,4439.7736,0,124937.2041,39.07692308,72.46153846,0,0,39.07692308,300,0.055641228,0.520840964,2.32,-0.155,0.386596361,0.509019253,2.415610206
2215,2215-tram,tram,631-tram,320215.4977,5814898.479,600,692.433848,2.2,0.028825124,0.033486674,0.155054511,102,0.319976075,0,0.96589321,0,0,0,2923.172194,0,400331.1337,79.69230769,17.92307692,0,0,79.69230769,100,0.032932057,0.668645116,1.45,0.684,-0.388699863,0.48854298,3.526242571
2204,2204-tram,tram,639-tram,314528.0073,5815123.016,600,73.35941602,31.5,0.086801408,0.086031632,0.147875225,108,0,0,0.979424411,0,0,0,4724.980499,0,126871.6911,39.15384615,103.2307692,0,0,39.15384615,150,0.075406839,0.502813986,1.64,-0.174,0.646826735,0.48854298,2.478275883
2201,2201-tram,tram,640-tram,322072.957,5815159.003,600,329.2141471,13.2,0.318410474,0.148201373,0.161904129,145,0.319748109,0,0.524252102,1,0,0,5687.786058,0,283142.6459,29.07692308,4,30,0,59.07692308,800,0.034155658,0.683651293,1.88,0.0318,1.564332185,0.647506566,2.394526214
245,245-tram,tram,644-tram,322094.9696,5815236.969,600,161.0810098,13.2,0.25554138,0.134208915,0.166211837,144,0.319708373,0,0.604262313,1,0,0,5481.233636,0,356075.7872,30,4,29.07692308,0,59.07692308,800,0.03518822,0.685899556,1.95,-0.0234,1.354022452,0.647506566,2.405928544
247,247-tram,tram,642-tram,321762.9761,5815198.034,600,329.915048,7.5,0.176096221,0.090000626,0.135928524,146,0,0,0.615461275,0,0,0,7525.578657,0,382199.823,32.15384615,4,31.30769231,0,63.46153846,650,0.067322429,0.657058289,1.55,-0.427,2.800828448,0.611468635,2.513445747
240,240-tram,tram,647-tram,321772.973,5815248.985,600,329.915048,7.5,0.156753967,0.085459716,0.13492367,137,0,0,0.658407059,0,0,0,7283.508587,0,371603.0356,31.30769231,4,32.15384615,0,63.46153846,650,0.065068492,0.659906558,1.5,-0.49,2.800808638,0.613764379,2.502369633
2186,2186-tram,tram,649-tram,314180.9916,5815256.464,600,196.1699017,61.6,0.157412099,0.085646413,0.140344278,95,0,0,1.303517,0,0,0,5132.775521,0,34740.04356,39.38461538,110.6153846,0,0,39.38461538,300,0.07022649,0.513117149,1.6,-0.17,0.604594291,0.48854298,2.597377757
2207,2207-tram,tram,636-tram,321095.5199,5815081.468,600,484.8551933,1.3,0.133702324,0.050349314,0.127292343,101,0,0,0.741403273,0,0,0,10243.81929,0,381647.766,106.9230769,2,0,0,106.9230769,150,0.092462225,0.618768774,0.781,-0.731,4.177252403,0.48854298,2.571507738
241,241-tram,tram,646-tram,321109.0325,5815242.017,600,242.4275967,8.2,0.051640173,0.048221288,0.116429731,94,0,0,0.902437033,0,0,0,8676.524935,0,312222.5915,53.23076923,4,53.61538462,0,106.8461538,150,0.097031382,0.625136921,0.947,-0.59,3.091382369,0.492062254,2.701824669
237,237-tram,tram,651-tram,321125.0194,5815304.978,600,242.4275967,8.2,0.031094231,0.047093468,0.112503498,91,0,0,0.96683949,0,0,0,8323.359119,0,382688.5024,53.61538462,4,53.23076923,0,106.8461538,150,0.095942928,0.626171393,1.13,-0.545,2.739112313,0.496702252,2.699443011
2192,2192-tram,tram,645-tram,331351.9862,5815239.957,600,108.4304878,11,0,0.02754412,0.03867819,57,0.160572977,0,3.799004963,0,0,0,2565.574027,0,27352.22192,51.92307692,20.61538462,0,0,51.92307692,300,0.022949368,0.640632068,0.482,-0.203,-0.262486097,0.518270283,3.178329455
2178,2178-tram,tram,653-tram,330738.5202,5815317.002,600,216.8609756,25.2,0.015346392,0.022785706,0.05003045,51,0,0,4.15987973,0,0,0,3108.832563,0,27500.75892,51.84615385,15.84615385,0,0,51.84615385,300,0.025514635,0.641550876,0.425,-0.292,0.050486358,0.520216799,3.201148023
238,238-tram,tram,648-tram,320242.031,5815238.499,600,692.433848,0.3,0.031309693,0.039081007,0.168637905,99,0.48467155,0,1.176185025,0,0,0,2350.011337,0,346338.4859,79.69230769,15.84615385,0,0,79.69230769,1,0.029386026,0.67110692,1.26,0.96,-1.458435393,0.48854298,3.526242571
2179,2179-tram,tram,652-tram,329511.0045,5815327.018,600,88.75416363,90.2,0.031770863,0.02481163,0.1029646,56,0.531065435,0,3.243664159,0,0,0,2559.41402,0,25592.31598,25.76923077,44.38461538,52,0,77.76923077,500,0.021869977,0.607594801,1.26,-0.153,-0.652639336,0.565238244,2.950197216
2176,2176-tram,tram,654-tram,329563.9595,5815334.998,600,108.4304878,90.2,0.033162004,0.024864625,0.10347721,56,0.49898966,0,3.294133931,0,0,0,2567.759514,0,25592.31598,26.30769231,44.38461538,51.46153846,0,77.76923077,500,0.021878115,0.606143401,1.26,-0.154,-0.652466419,0.564395528,2.953426995
2172,2172-tram,tram,656-tram,329647.0113,5815370.021,600,108.4304878,90.2,0.043935039,0.02460702,0.100797473,52,0.423497296,0,3.377222218,0,0,0,2649.585386,0,24930.23568,25.69230769,27.92307692,52.07692308,0,77.76923077,500,0.021792416,0.599243428,1.24,-0.172,-0.59615841,0.56140792,2.953593499
2167,2167-tram,tram,658-tram,329842.0375,5815400.477,600,216.8609756,21.2,0.041623683,0.024599009,0.075160676,52,0.31999559,0,3.474091585,0,0,0,2783.037012,0,34929.60291,52,33.84615385,0,0,52,500,0.020144906,0.596103363,1.07,-0.21,-0.439575515,0.551846293,2.986013842
2165,2165-tram,tram,659-tram,330143.0402,5815431.007,600,108.4304878,20.4,0.025328217,0.025980142,0.053512817,46,0.178938596,0,3.65149156,0,0,0,2720.659676,0,34456.69958,26.30769231,33.76923077,25.69230769,0,52,500,0.022249481,0.601019918,1.37,-0.224,-0.527128315,0.534022021,3.030110436
2163,2163-tram,tram,660-tram,330194.0272,5815431.948,600,108.4304878,20.4,0.022648983,0.025842138,0.051180206,47,0.142127183,0,3.686187336,0,0,0,2736.90346,0,28649.49072,25.69230769,33.76923077,26.30769231,0,52,500,0.023011224,0.602213859,1.36,-0.23,-0.509146644,0.53166989,3.040522739
224,224-tram,tram,663-tram,322682.4933,5815509.041,600,348.3921359,2.6,0.229716229,0.090982182,0.171630059,116,0.251280215,0,1.096090485,0,0,0,3870.667529,0,307565.7257,60.92307692,2,0,0,60.92307692,800,0.027353701,0.666870716,2.19,-0.00315,-0.088842315,0.632123111,2.510109404
2157,2157-tram,tram,664-tram,314203.9856,5815518,600,196.1699017,69.1,0.200916563,0.119479501,0.167191148,100,0,0,1.489181528,0,0,0,5121.295239,0,31514.08017,39.23076923,38.07692308,0,0,39.23076923,300,0.067438134,0.517990208,1.66,-0.15,0.484889196,0.48854298,2.812422604
2136,2136-tram,tram,675-tram,323037.0012,5815700.016,600,174.1960679,23.1,0.087478226,0.053709614,0.154038975,119,0.053415702,0,1.472356597,0,0,0,3569.975815,0,309964.6596,30.46153846,42,60.92307692,0,91.38461538,800,0.021099209,0.669965459,2.34,-0.309,-0.096332748,0.60423409,2.517349933
2144,2144-tram,tram,670-tram,322887.4844,5815622.529,600,348.3921359,10.8,0.128510444,0.058350913,0.161397538,115,0.198513796,0,1.314043102,0,0,0,3539.875867,0,199576.8223,60.92307692,2,0,0,60.92307692,800,0.022745005,0.670821603,2.47,-0.164,-0.277265505,0.612202439,2.558193619
2127,2127-tram,tram,681-tram,323136.9894,5815766,600,174.1960679,3.7,0.082241229,0.050980601,0.157981277,124,0.097263652,0,1.589416782,0,0,0,3595.020133,0,310919.0521,30.46153846,26,30.46153846,0,60.92307692,800,0.020546654,0.670055207,2.2,-0.376,0.032738387,0.60427518,2.511022365
2128,2128-tram,tram,679-tram,317015.4843,5815735.978,600,185.7172319,13.6,0.098923258,0.062276433,0.182482134,64,0,0,0.765723541,0,0,0,4775.519939,0,314003.4309,62.84615385,15.30769231,0,0,62.84615385,650,0.055874865,0.614243238,1.22,-0.654,1.536841601,0.630029334,2.389619494
2115,2115-tram,tram,686-tram,314251.992,5815949.966,600,98.08495085,11.9,0.123611487,0.185835942,0.166646502,99,0.271014314,0,1.364424873,0,0,0,4817.044039,0,37451.54597,19.53846154,60.23076923,19.69230769,0,39.23076923,300,0.058456641,0.524051291,1.83,-0.242,0.515605197,0.531182262,2.823040015
2106,2106-tram,tram,690-tram,314273.0212,5816005.952,600,98.08495085,11.9,0.114112922,0.200680079,0.169638417,98,0.382849005,0,1.317580167,0,0,0,4537.677279,0,28375.10093,19.69230769,60.23076923,19.53846154,0,39.23076923,300,0.05505838,0.525636024,1.86,-0.212,0.406153175,0.544283934,2.843264648
194,194-tram,tram,689-tram,323358.9638,5815998.017,600,174.1960679,103,0.108751638,0.054145119,0.172911619,114,0.246026709,0,1.910471889,0,0,0,3842.818327,0,310881.8356,30.46153846,85.15384615,30.46153846,0,60.92307692,650,0.026731922,0.678414905,1.92,-0.422,0.261950703,0.603072716,2.414752395
191,191-tram,tram,691-tram,323403.9622,5816073.031,600,174.1960679,103,0.112249225,0.051136284,0.170987692,117,0.411071959,0,1.856815903,0,0,0,4050.727171,0,310896.9348,30.46153846,85.15384615,30.46153846,0,60.92307692,650,0.028892532,0.67415045,2.24,-0.415,0.146075477,0.605907036,2.429380641
2102,2102-tram,tram,692-tram,322303.5213,5816076.491,600,379.9332987,7.4,0.093907985,0.048576129,0.146436762,109,0.319998205,0,1.466948231,0,0,0,5667.760812,0,133040.4847,59.30769231,24.53846154,0,0,59.30769231,800,0.036196319,0.682837548,1.51,-0.747,1.637279995,0.640235289,2.486270224
2096,2096-tram,tram,695-tram,320307.9984,5816108.994,600,692.433848,0.2,0.107646881,0.041297604,0.174494106,58,0.319996935,0,1.897249112,0,0,0,2728.765629,0,351024.7759,79.53846154,15.76923077,0,0,79.53846154,300,0.033612618,0.719398877,0.803,0.636,-1.022087229,0.527282359,2.754630824
2101,2101-tram,tram,693-tram,321878.0354,5816095.492,600,586.1760513,2.3,0.092244448,0.035697612,0.112842326,91,0,0,1.464464869,0,0,0,6385.834991,0,265949.8502,63.46153846,12.53846154,0,0,63.46153846,800,0.035354305,0.695775999,1.64,-0.913,1.985706569,0.631785663,2.482160617
2083,2083-tram,tram,703-tram,322457.4752,5816312.005,600,379.9332987,11.7,0.091924014,0.051032787,0.140434645,110,0.423780645,0,1.731149003,0,0,0,5487.48486,0,133851.7547,59.15384615,24.53846154,0,0,59.15384615,800,0.028980914,0.696933731,1.96,-0.674,1.270727546,0.631718627,2.431761226
180,180-tram,tram,700-tram,314301.0008,5816267.488,600,196.1699017,0.4,0.069067833,0.291985531,0.185488763,75,0.319996776,0,1.084338324,0,0,0,3170.342134,0,37451.54597,39.23076923,21.84615385,0,0,39.23076923,300,0.043161244,0.513966191,1.62,0.00824,-0.207447865,0.563833568,2.920747828
173,173-tram,tram,710-tram,314294.4874,5816503.488,600,196.1699017,0.4,0.083160583,0.369855486,0.211854382,45,0.65216061,0,0.871713806,0,0,0,2378.210117,0,37451.54597,39.07692308,10.61538462,0,0,39.07692308,500,0.048891385,0.526093634,1.74,0.244,-1.004421026,0.577696971,2.677203701
179,179-tram,tram,701-tram,323548.4778,5816312.483,600,390.1074095,3,0.084716984,0.053008948,0.166276027,106,0.074020752,0,1.597086178,0,0,0,4265.361509,0,218701.4346,60.69230769,16.76923077,0,0,60.69230769,650,0.036860669,0.662197885,1.7,-0.503,0.600411931,0.596562257,2.464440246
172,172-tram,tram,712-tram,319585.5356,5816537.489,600,125.487796,1.5,0.040868987,0.180218129,0.121513846,78,0.661705901,0,1.79607191,0,0,0,442.2308813,0,380795.8053,60.69230769,15.23076923,0,76.30769231,137,500,0.06831759,0.597256413,0.984,1.23,-1.86422179,0.605957386,2.271356227
2056,2056-tram,tram,714-tram,313781.9836,5816565.964,600,36.70228058,1.9,0.160036701,0.299854032,0.168226098,77,0.357552842,0,0.691881689,0,0,0,1967.89368,0,33321.11162,19.46153846,37.23076923,19.53846154,0,39,300,0.043155349,0.444945757,1.78,0.277,-1.392214996,0.552732972,2.92059654
2052,2052-tram,tram,716-tram,313754.9652,5816618.977,600,36.70228058,1.9,0.249017753,0.308138257,0.16904299,84,0.273708658,0,0.642665614,0,0,0,1875.869284,0,36951.54426,19.53846154,37.23076923,19.46153846,0,39,300,0.044359055,0.449065866,1.75,0.266,-1.360087881,0.552483464,2.914779116
2055,2055-tram,tram,715-tram,323593.0239,5816599.97,600,195.0537047,19.7,0.055416619,0.050755596,0.137964736,104,0.332078359,0,1.306254484,0,0,0,4672.647177,0,218708.6769,30.30769231,44.92307692,30.23076923,0,60.53846154,650,0.033791142,0.665368163,1.83,-0.521,0.637366439,0.592623398,2.551173943
166,166-tram,tram,718-tram,323589.9711,5816651.971,600,195.0537047,19.7,0.057579054,0.049858949,0.132161678,96,0.357906643,0,1.255094006,0,0,0,4748.646823,0,142994.2272,30.23076923,44.92307692,30.30769231,0,60.53846154,650,0.03363965,0.666673121,1.81,-0.528,0.66415597,0.592610768,2.574980532
2043,2043-tram,tram,720-tram,322701.9886,5816687.96,600,379.9332987,19.7,0.076730007,0.053768644,0.144149874,97,0.665523328,0,1.604498788,0,0,0,5109.504898,0,162341.075,59,33.38461538,0,0,59,800,0.026636561,0.703287224,1.85,-0.593,1.026667339,0.618041266,2.426050038
2033,2033-tram,tram,724-tram,321959.9594,5816772.527,600,586.1760513,14.2,0.121842554,0.036028856,0.125910165,72,0.401757582,0,1.955550194,0,0,0,6389.418441,0,273002.7764,63.30769231,33.15384615,0,0,63.30769231,800,0.028584678,0.682601693,1.73,-1.04,2.388153379,0.644276362,2.345681612
2037,2037-tram,tram,723-tram,321270.9587,5816718.964,600,242.4275967,17.9,0.127106099,0.042038903,0.120262774,82,0.522515228,0,1.56136633,0,0,0,6414.053502,0,247214.0589,53,24.53846154,160,0,213,650,0.03805043,0.669138362,1.11,-0.942,2.332166577,0.623764096,2.293256329
2028,2028-tram,tram,726-tram,321289.0174,5816845.028,600,484.8551933,17.9,0.179277855,0.046786461,0.130463162,85,0.564834502,0,1.462389056,0,0,0,6541.828067,0,236823.9715,106.3846154,24.53846154,53,0,159.3846154,650,0.038862554,0.657238348,1.15,-0.959,2.442312307,0.628845767,2.272044892
2019,2019-tram,tram,730-tram,313790.9858,5816935.488,600,233.4383092,1.5,0.496255306,0.418250825,0.196200289,90,0,0,0.324559793,1,0,0,1535.986454,0,34862.9876,39,29.92307692,0,0,39,500,0.05928622,0.50438775,1.53,0.307,-1.268241483,0.586447912,2.722796667
2015,2015-tram,tram,732-tram,316418.9997,5816992.005,600,165.477461,38.7,0.087081175,0.031049848,0.095635702,73,0.320329554,0,0.238125651,1,0,0,5054.0431,0,171543.2669,62.69230769,35.69230769,0,0,62.69230769,500,0.078293837,0.533298629,1.23,-0.681,1.140956195,0.585297577,2.541585624
2023,2023-tram,tram,729-tram,320377.0251,5816918.992,600,660.2412669,66.2,0.25857594,0.09197599,0.185344745,75,0.481300731,0,1.168058125,0,0,0,4241.958676,0,317810.9201,79.53846154,25.07692308,0,0,79.53846154,650,0.038112907,0.671889474,1.83,-0.0398,0.248298375,0.579600292,2.266779076
161,161-tram,tram,727-tram,322848.9876,5816911.991,600,379.9332987,33.5,0.052807371,0.056045768,0.142586166,98,0.681874792,0,1.339595444,0,0,0,4706.839666,0,139374.7845,59,11.30769231,0,0,59,650,0.027905685,0.707965413,1.64,-0.562,0.951868398,0.611386586,2.461737961
2014,2014-tram,tram,733-tram,313473.9672,5817028.511,600,233.4383092,17.6,0.432775644,0.217824574,0.217096128,110,0,0,0.440029746,1,0,0,2920.798269,0,35870.04294,39,73.84615385,0,0,39,500,0.064908799,0.525886849,1.4,0.126,-0.768535363,0.613686129,2.929727396
2001,2001-tram,tram,739-tram,322965.5264,5817153.516,600,322.9627702,44,0.038520944,0.061647052,0.155449062,90,0.668943336,0,1.085958332,0,0,0,4019.473445,0,100125.9662,58.92307692,11.30769231,0,0,58.92307692,650,0.028475999,0.703688565,1.38,-0.432,0.59622529,0.59122149,2.528374178
2024,2024-tram,tram,728-tram,319459.9767,5816921.027,600,62.74389799,0.2,0.056538233,0.073392742,0.171961637,50,0.323032186,0,1.560972055,0,0,0,3095.106598,0,244617.6367,30.30769231,12.53846154,30.38461538,0,60.69230769,500,0.0502093,0.668505595,1.01,0.393,-0.317009439,0.594623363,2.266779076
2018,2018-tram,tram,731-tram,319419.9756,5816965.002,600,62.74389799,0.2,0.062253949,0.072425285,0.168941507,48,0.3199016,0,1.556246487,0,0,0,3285.645664,0,244617.6367,30.38461538,24.53846154,91,0,121.3846154,500,0.046877431,0.672206249,1.02,0.277,-0.084903992,0.591830374,2.266779076
2005,2005-tram,tram,737-tram,319355.9797,5817092.491,600,346.4903964,8.2,0.055988235,0.067737628,0.148264891,53,0.178970123,0,1.515563004,0,0,0,3926.542787,0,244617.6367,60.69230769,36.53846154,30.38461538,0,91.07692308,500,0.042831422,0.677876302,1.03,0.0326,0.32816828,0.585627543,2.266779076
2006,2006-tram,tram,736-tram,321991.4915,5817088.997,600,755.283985,17.6,0.156920835,0.037067777,0.117865498,71,0,0,1.785923025,0,0,0,6009.395926,0,282874.3807,63.23076923,11.30769231,0,0,63.23076923,650,0.029834493,0.683686122,1.59,-0.829,1.810837969,0.632517102,2.336722563
1988,1988-tram,tram,745-tram,317149.007,5817400.486,600,32.604293,1.4,0.139187974,0.070845175,0.111857348,77,0,0,0.64165195,0,0,0,4108.112107,0,340942.4219,39,76.38461538,0,0,39,650,0.035493774,0.605219643,2.12,-0.325,0.096892742,0.59845084,2.500412751
1992,1992-tram,tram,743-tram,323679.0012,5817304.487,600,390.1074095,11.9,0.111718458,0.053061912,0.094880571,82,0.238512422,0,0.596533684,1,0,0,4448.490748,0,136669.7706,60.69230769,14.23076923,0,0,60.69230769,650,0.025524063,0.643783101,2.28,-0.471,0.318036447,0.599083579,2.590069763
1989,1989-tram,tram,744-tram,317422.0382,5817346.038,600,111.6100347,0.4,0.145870869,0.073759165,0.103249661,59,0.319006226,0,0.796753032,0,0,0,3961.000327,0,218383.7168,31.84615385,39.30769231,32.07692308,0,63.92307692,650,0.030065539,0.609549976,1.83,-0.269,0.032409816,0.594362931,2.547920058
1982,1982-tram,tram,747-tram,317417.0072,5817409.985,600,111.6100347,0.4,0.153948682,0.077886186,0.106116038,64,0.320243056,0,0.740106554,0,0,0,3973.253487,0,237219.8694,32.07692308,39.30769231,31.84615385,0,63.92307692,650,0.029978679,0.605840382,1.94,-0.243,-0.051628627,0.599683506,2.541814872
1983,1983-tram,tram,746-tram,322025.0154,5817392.965,600,755.283985,37.8,0.207183136,0.04090381,0.13619263,79,0.319998075,0,1.667402306,0,0,0,4963.293253,0,284705.4662,63.07692308,11.30769231,0,0,63.07692308,650,0.030326436,0.693918579,1.07,-0.734,1.670804924,0.63447888,2.336939353
1967,1967-tram,tram,753-tram,321346.5136,5817474.525,600,650.1024688,46.9,0.320053363,0.057992371,0.108281261,90,0.319896641,0,1.036089929,0,0,0,6616.537109,0,245298.5417,106.3846154,11.30769231,0,0,106.3846154,650,0.030336722,0.673654511,1.39,-0.948,2.530188371,0.626513788,2.340349677
1956,1956-tram,tram,758-tram,320449.9925,5817579.477,600,628.0486857,58.5,0.591391122,0.130286289,0.13008518,91,0.247678436,0,0.503554896,1,0,0,4386.912118,0,222455.9218,79.53846154,11.15384615,0,0,79.53846154,650,0.027123362,0.672822052,2.36,-0.197,0.348459622,0.612190411,2.281758827
1941,1941-tram,tram,767-tram,323730.0199,5817670.987,600,390.1074095,34.2,0.228246189,0.058243939,0.128555921,75,0.193281199,0,0.226511681,1,0,0,4041.9167,0,136669.7706,60.69230769,28.46153846,0,0,60.69230769,650,0.026842375,0.635350676,2.05,-0.437,0.289502391,0.619983248,2.50303039
1952,1952-tram,tram,760-tram,317346.015,5817606.971,600,223.2200694,9.5,0.260574617,0.100109786,0.123862563,79,0.319979904,0,0.539086695,1,0,0,3751.531454,0,218383.7168,63.92307692,39.30769231,0,0,63.92307692,650,0.029617214,0.59293927,2.32,-0.13,-0.40030413,0.620221206,2.503807927
1955,1955-tram,tram,759-tram,315268.0279,5817598.978,600,82.58867256,0.7,0.015537987,0.150370587,0.140485335,63,0.296488439,0,1.231975668,0,0,0,2868.345408,0,46163.29578,50.76923077,11.53846154,50.53846154,0,101.3076923,650,0.034722019,0.551457533,1.24,-0.0281,-0.437355,0.594367866,2.675777781
1951,1951-tram,tram,761-tram,315222.0356,5817622.038,600,82.58867256,0.7,0.015921423,0.172737803,0.147437507,57,0.482601576,0,1.282796968,0,0,0,2683.525195,0,46163.52614,50.53846154,11.53846154,50.76923077,0,101.3076923,650,0.036770071,0.541448022,1.29,0.0142,-0.558615201,0.586707069,2.683485188
1949,1949-tram,tram,763-tram,314916.487,5817653.48,600,165.1773451,0.7,0.018633583,0.313062456,0.146806377,60,0.31748453,0,1.137204315,0,0,0,2273.703691,0,46134.78503,101.5384615,11.53846154,0,0,101.5384615,500,0.045720994,0.492500429,1.28,0.154,-0.778978076,0.570607267,2.683007191
1946,1946-tram,tram,764-tram,313569.9603,5817659.967,600,82.58867256,6.2,0.191000658,0.302932933,0.190884118,41,0,0,0.493842721,0,0,0,3062.384522,0,33705.27391,51.07692308,43.30769231,50.46153846,0,101.5384615,650,0.067277036,0.556829007,0.639,0.182,-0.319449674,0.632779576,2.643900867
1945,1945-tram,tram,765-tram,313512.472,5817647.508,600,165.1773451,6.2,0.155488462,0.283430105,0.182985591,48,0,0,0.519248011,0,0,0,3310.722472,0,29925.67665,50.46153846,43.30769231,51.07692308,0,101.5384615,650,0.065623591,0.558971079,0.549,0.152,-0.22606919,0.633075585,2.680967751
1942,1942-tram,tram,766-tram,317187.0211,5817669.001,600,32.604293,0.8,0.316398822,0.100765243,0.132518433,83,0.185015677,0,0.399975495,1,0,0,3810.233454,0,348909.1491,39.23076923,51,0,0,39.23076923,650,0.03094166,0.59060354,2.45,-0.126,-0.446613526,0.62806746,2.455239773
1939,1939-tram,tram,769-tram,313084.979,5817710.038,600,82.58867256,25.7,0.037100487,0.262255186,0.185678205,73,0,0,0.891867254,0,0,0,3131.455951,0,33553.89452,62.46153846,43.61538462,0,0,62.46153846,500,0.056331216,0.545498498,0.0435,0.0119,0.083955837,0.628268749,2.957943279
1940,1940-tram,tram,768-tram,314675.4684,5817683.975,600,165.1773451,0.1,0.009324436,0.379934399,0.132064551,64,0,0,0.929138877,0,0,0,2171.457071,0,46211.41942,101.4615385,11.53846154,0,0,101.4615385,500,0.050455212,0.476910915,1.41,0.253,-0.965549722,0.581415421,2.589148632
1937,1937-tram,tram,770-tram,319423.4866,5817703.022,600,192.5073633,14.1,0.215572408,0.077123234,0.139785828,80,0.151305206,0,1.145979962,0,0,0,4647.803314,0,165921.4793,60.38461538,22.46153846,0,0,60.38461538,650,0.035194046,0.689502775,1.46,-0.438,0.831835949,0.595534766,2.350102426
1936,1936-tram,tram,771-tram,313888.0379,5817718.01,600,165.1773451,0.3,0.362899119,0.484287917,0.164587925,36,0,0,0.465106559,1,0,0,1710.882606,0,29770.84816,101.4615385,5.769230769,0,0,101.4615385,500,0.064997935,0.51508687,1.56,0.388,-1.266360441,0.616397413,2.518098069
1933,1933-tram,tram,772-tram,314341.0105,5817725.015,600,165.1773451,0.2,0.039121043,0.392868496,0.118265122,59,0.229346712,0,0.678994635,0,0,0,2236.203739,0,28192.07309,101.4615385,11.53846154,0,0,101.4615385,500,0.053439856,0.47719103,1.44,0.333,-1.122034915,0.590161462,2.54989419
1927,1927-tram,tram,775-tram,314116.989,5817746.052,600,82.58867256,0.6,0.133015936,0.430480689,0.128363387,47,0.140952026,0,0.558751675,0,0,0,1993.058907,0,28025.01117,50.92307692,17.30769231,50.53846154,0,101.4615385,500,0.056385416,0.485276754,1.3,0.388,-1.181869535,0.592844537,2.590734837
1924,1924-tram,tram,776-tram,314062.9801,5817757.045,600,82.58867256,0.6,0.168818492,0.438685195,0.13565095,46,0.090504108,0,0.545334266,0,0,0,1945.560117,0,46382.63425,50.53846154,11.53846154,50.92307692,0,101.4615385,500,0.057739749,0.489496361,1.31,0.398,-1.214434627,0.595916297,2.586829893
