OBJECTID,FID_Tram_Facilities_Transfer_Buffer_160m,Name,SourceID,SourceOID,PosAlong,SideOfEdge,CurbApproach,Status,Attr_Length,Breaks_Length,X,Y,BUFF_DIST,ORIG_FID,FID_Bus_Facilities,Name_1,SourceID_1,SourceOID_1,PosAlong_1,SideOfEdge_1,CurbApproach_1,Status_1,Attr_Length_1,Breaks_Length_1,X_1,Y_1
1,3,Location 3,1,826548,0.037859838656667,2,0,0,0.000000000000000,,325749.484900001,5802471.033,160.000000000000000,3,2034,Location 2034,1,431129,0.005958209010285,1,0,0,0.000000000000000,,325794.462400001,5802444.5154
2,4,Location 4,1,46544,0.485381127227286,1,0,0,0.000000000000000,,325776.983300002,5802710.4705,160.000000000000000,4,2080,Location 2080,1,46544,0.460844598466639,2,0,0,0.000000000000000,,325773.513300001,5802710.5089
3,6,Location 6,1,1039864,0.655627948048587,1,0,0,0.000000000000000,,325850.0052,5803276.9869,160.000000000000000,6,2157,Location 2157,1,48776,0.910358589006462,1,0,0,0.000000000000000,,325845.006500001,5803163.9745
4,6,Location 6,1,1039864,0.655627948048587,1,0,0,0.000000000000000,,325850.0052,5803276.9869,160.000000000000000,6,2183,Location 2183,1,1041536,0.264565651051887,2,0,0,0.000000000000000,,325809.9761,5803273.0268
5,6,Location 6,1,1039864,0.655627948048587,1,0,0,0.000000000000000,,325850.0052,5803276.9869,160.000000000000000,6,2186,Location 2186,1,1041557,0.502208016276217,2,0,0,0.000000000000000,,325915.0071,5803290.0255
6,10,Location 10,1,92904,0.009437347701441,1,0,0,0.000000000000000,,325945.5086,5803991.0203,160.000000000000000,10,2343,Location 2343,1,45303,0.343308366374119,1,0,0,0.000000000000000,,325938.3229,5804023.0036
7,11,Location 11,1,96813,0.928553152838944,1,0,0,0.000000000000000,,329062.0302,5804169.9902,160.000000000000000,11,2373,Location 2373,1,43524,0.822600346494765,2,0,0,0.000000000000000,,329095.984400002,5804220.9908
8,32,Location 32,1,42332,0.967263859097463,1,0,0,0.000000000000000,,325442.512800002,5804972.4838,160.000000000000000,32,2472,Location 2472,1,44940,0.633648823094726,2,0,0,0.000000000000000,,325420.0048,5804847.0576
9,38,Location 38,1,1067602,0.712877401194050,1,0,0,0.000000000000000,,324161.988300001,5805145.4606,160.000000000000000,38,2515,Location 2515,1,1017120,0.350071483467372,2,0,0,0.000000000000000,,324156.6553,5805051.6851
10,32,Location 32,1,42332,0.967263859097463,1,0,0,0.000000000000000,,325442.512800002,5804972.4838,160.000000000000000,32,2521,Location 2521,1,42936,0.260377305202995,2,0,0,0.000000000000000,,325451.481700001,5805059.4875
11,35,Location 35,1,429395,0.491033190885198,1,0,0,0.000000000000000,,324646.509500001,5805074.9576,160.000000000000000,35,2519,Location 2519,1,44903,0.029639531189973,1,0,0,0.000000000000000,,324631.031400001,5805081.6752
12,36,Location 36,1,92918,0.197955996344671,1,0,0,0.000000000000000,,324462.970700001,5805101.5058,160.000000000000000,36,2523,Location 2523,1,45063,0.770894965995111,2,0,0,0.000000000000000,,324308.0292,5805114.9552
13,38,Location 38,1,1067602,0.712877401194050,1,0,0,0.000000000000000,,324161.988300001,5805145.4606,160.000000000000000,38,2523,Location 2523,1,45063,0.770894965995111,2,0,0,0.000000000000000,,324308.0292,5805114.9552
14,39,Location 39,1,170965,0.577677019815426,1,0,0,0.000000000000000,,323918.486700001,5805181.9793,160.000000000000000,39,2543,Location 2543,1,170965,0.515155264332654,1,0,0,0.000000000000000,,323924.9566,5805188.0021
15,40,Location 40,1,40716,0.566705939868016,2,0,0,0.000000000000000,,323803.0081,5805284.0227,160.000000000000000,40,2543,Location 2543,1,170965,0.515155264332654,1,0,0,0.000000000000000,,323924.9566,5805188.0021
16,39,Location 39,1,170965,0.577677019815426,1,0,0,0.000000000000000,,323918.486700001,5805181.9793,160.000000000000000,39,2547,Location 2547,1,179596,0.825383601056906,2,0,0,0.000000000000000,,323782.9876,5805191.5027
17,40,Location 40,1,40716,0.566705939868016,2,0,0,0.000000000000000,,323803.0081,5805284.0227,160.000000000000000,40,2547,Location 2547,1,179596,0.825383601056906,2,0,0,0.000000000000000,,323782.9876,5805191.5027
18,40,Location 40,1,40716,0.566705939868016,2,0,0,0.000000000000000,,323803.0081,5805284.0227,160.000000000000000,40,2582,Location 2582,1,42286,0.680874901466844,2,0,0,0.000000000000000,,323840.043000001,5805332.0563
19,43,Location 43,1,139880,0.981910163946164,2,0,0,0.000000000000000,,326160.5061,5805653.9972,160.000000000000000,43,2639,Location 2639,1,45455,0.049175707722453,1,0,0,0.000000000000000,,326155.0046,5805656.4916
20,47,Location 47,1,42028,0.683599870413702,1,0,0,0.000000000000000,,329283.967400001,5806014.0019,160.000000000000000,47,2700,Location 2700,1,232602,0.562230685662274,1,0,0,0.000000000000000,,329309.5096,5805989.502
21,51,Location 51,1,365845,0.903062651836325,1,0,0,0.000000000000000,,327776.478100001,5806089.9566,160.000000000000000,51,2699,Location 2699,1,1062342,0.486011454498406,1,0,0,0.000000000000000,,327808.232,5805995.0095
22,46,Location 46,1,191860,0.459861516602465,1,0,0,0.000000000000000,,323446.996899999,5805972.9505,160.000000000000000,46,2705,Location 2705,1,144543,0.342921241166690,1,0,0,0.000000000000000,,323392.4831,5806061.0336
23,48,Location 48,1,144543,0.533747739455575,1,0,0,0.000000000000000,,323399.0285,5806046.9663,160.000000000000000,48,2705,Location 2705,1,144543,0.342921241166690,1,0,0,0.000000000000000,,323392.4831,5806061.0336
24,53,Location 53,1,43917,0.004533800779976,2,0,0,0.000000000000000,,328339.4843,5806150.4912,160.000000000000000,53,2715,Location 2715,1,42472,0.839383767256710,2,0,0,0.000000000000000,,328335.502100001,5806132.9764
25,60,Location 60,1,639445,0.074910624717506,2,0,0,0.000000000000000,,323222.998000001,5806389.4965,160.000000000000000,60,2764,Location 2764,1,191857,0.093051713173569,2,0,0,0.000000000000000,,323184.056200001,5806431.0109
26,64,Location 64,1,191856,0.797720262600646,1,0,0,0.000000000000000,,323167.0034,5806507.0239,160.000000000000000,64,2764,Location 2764,1,191857,0.093051713173569,2,0,0,0.000000000000000,,323184.056200001,5806431.0109
27,67,Location 67,1,800945,0.563549248996482,2,0,0,0.000000000000000,,323190.0072,5806583.012,160.000000000000000,67,2764,Location 2764,1,191857,0.093051713173569,2,0,0,0.000000000000000,,323184.056200001,5806431.0109
28,64,Location 64,1,191856,0.797720262600646,1,0,0,0.000000000000000,,323167.0034,5806507.0239,160.000000000000000,64,2787,Location 2787,1,191856,0.472007631675866,2,0,0,0.000000000000000,,323151.011100002,5806558.9711
29,67,Location 67,1,800945,0.563549248996482,2,0,0,0.000000000000000,,323190.0072,5806583.012,160.000000000000000,67,2787,Location 2787,1,191856,0.472007631675866,2,0,0,0.000000000000000,,323151.011100002,5806558.9711
30,71,Location 71,1,874530,0.547697076711136,1,0,0,0.000000000000000,,323065.977100001,5806688.5258,160.000000000000000,71,2787,Location 2787,1,191856,0.472007631675866,2,0,0,0.000000000000000,,323151.011100002,5806558.9711
31,66,Location 66,1,43031,0.052834716957848,1,0,0,0.000000000000000,,325657.477700001,5806555.4875,160.000000000000000,66,2819,Location 2819,1,428946,0.409257720787907,1,0,0,0.000000000000000,,325662.9965,5806604.655
32,67,Location 67,1,800945,0.563549248996482,2,0,0,0.000000000000000,,323190.0072,5806583.012,160.000000000000000,67,2815,Location 2815,1,203243,0.154355185392935,2,0,0,0.000000000000000,,323060.0418,5806652.0405
33,71,Location 71,1,874530,0.547697076711136,1,0,0,0.000000000000000,,323065.977100001,5806688.5258,160.000000000000000,71,2815,Location 2815,1,203243,0.154355185392935,2,0,0,0.000000000000000,,323060.0418,5806652.0405
34,70,Location 70,1,39318,0.993516490510078,1,0,0,0.000000000000000,,324847.483600001,5806667.4613,160.000000000000000,70,2824,Location 2824,1,41757,0.762824749491465,1,0,0,0.000000000000000,,324847.505600001,5806683.0042
35,76,Location 76,1,856193,0.664831234399677,1,0,0,0.000000000000000,,322335.517300001,5806800.526,160.000000000000000,76,2832,Location 2832,1,856193,0.770066498845928,2,0,0,0.000000000000000,,322398.9936,5806762.4862
36,75,Location 75,1,42949,0.051278105743795,2,0,0,0.000000000000000,,324039.999700001,5806775.9689,160.000000000000000,75,2844,Location 2844,1,40817,0.027388798552665,1,0,0,0.000000000000000,,324038.985100001,5806781.9986
37,83,Location 83,1,179360,0.837950656928217,2,0,0,0.000000000000000,,322906.515000001,5806937.0421,160.000000000000000,83,2863,Location 2863,1,179360,0.202237965311333,1,0,0,0.000000000000000,,322837.9685,5806930.0128
38,84,Location 84,1,37830,0.477197702515527,2,0,0,0.000000000000000,,322672.477700002,5806966.5151,160.000000000000000,84,2877,Location 2877,1,37830,0.323752279193689,2,0,0,0.000000000000000,,322643.040100001,5806978.9781
39,86,Location 86,1,439182,0.128540933773110,1,0,0,0.000000000000000,,322196.0396,5807011.0499,160.000000000000000,86,2884,Location 2884,1,401552,0.947028071891654,2,0,0,0.000000000000000,,322119.522300001,5807005.0066
40,87,Location 87,1,877384,0.722702321098841,2,0,0,0.000000000000000,,322053.497900001,5807015.5098,160.000000000000000,87,2884,Location 2884,1,401552,0.947028071891654,2,0,0,0.000000000000000,,322119.522300001,5807005.0066
41,85,Location 85,1,39407,0.855958542972235,2,0,0,0.000000000000000,,322420.984200001,5807009.4812,160.000000000000000,85,2882,Location 2882,1,39455,0.780038143671271,2,0,0,0.000000000000000,,322303.985000001,5807013.0593
42,86,Location 86,1,439182,0.128540933773110,1,0,0,0.000000000000000,,322196.0396,5807011.0499,160.000000000000000,86,2882,Location 2882,1,39455,0.780038143671271,2,0,0,0.000000000000000,,322303.985000001,5807013.0593
43,85,Location 85,1,39407,0.855958542972235,2,0,0,0.000000000000000,,322420.984200001,5807009.4812,160.000000000000000,85,2892,Location 2892,1,41622,0.625250423316165,1,0,0,0.000000000000000,,322451.722200002,5807013.9762
44,90,Location 90,1,481385,0.434518152147379,1,0,0,0.000000000000000,,321749.474600001,5807207.5255,160.000000000000000,90,2915,Location 2915,1,94293,0.091622230471179,1,0,0,0.000000000000000,,321798.018000001,5807154.9618
45,90,Location 90,1,481385,0.434518152147379,1,0,0,0.000000000000000,,321749.474600001,5807207.5255,160.000000000000000,90,2927,Location 2927,1,481385,0.848187721732123,1,0,0,0.000000000000000,,321718.9721,5807231.9499
46,96,Location 96,1,1011895,0.797603776412399,2,0,0,0.000000000000000,,328480.0146,5807363.0398,160.000000000000000,96,2939,Location 2939,1,1011890,0.601759369376037,1,0,0,0.000000000000000,,328481.0287,5807298.0046
47,90,Location 90,1,481385,0.434518152147379,1,0,0,0.000000000000000,,321749.474600001,5807207.5255,160.000000000000000,90,2941,Location 2941,1,228254,0.970712006827352,1,0,0,0.000000000000000,,321646.974200001,5807316.984
48,96,Location 96,1,1011895,0.797603776412399,2,0,0,0.000000000000000,,328480.0146,5807363.0398,160.000000000000000,96,2949,Location 2949,1,322849,0.677669819387948,2,0,0,0.000000000000000,,328595.0302,5807347.0153
49,109,Location 109,1,365839,0.038964169656123,1,0,0,0.000000000000000,,325782.4658,5807567.9998,160.000000000000000,109,2964,Location 2964,1,764357,0.529326964466934,1,0,0,0.000000000000000,,325766.045700001,5807492.0527
50,103,Location 103,1,38937,0.012367901677145,2,0,0,0.000000000000000,,327604.4982,5807474.029,160.000000000000000,103,2965,Location 2965,1,37261,0.574393836206493,2,0,0,0.000000000000000,,327605.991600001,5807501.4838
51,106,Location 106,1,889049,0.863501885536328,2,0,0,0.000000000000000,,321729.0336,5807555.0154,160.000000000000000,106,2988,Location 2988,1,152835,0.718042990536284,2,0,0,0.000000000000000,,321821.541100001,5807664.4904
52,114,Location 114,1,889486,0.673021144147726,2,0,0,0.000000000000000,,321878.4756,5807665.0044,160.000000000000000,114,2988,Location 2988,1,152835,0.718042990536284,2,0,0,0.000000000000000,,321821.541100001,5807664.4904
53,116,Location 116,1,152836,0.736681891408106,2,0,0,0.000000000000000,,321807.008900001,5807681.0498,160.000000000000000,116,2988,Location 2988,1,152835,0.718042990536284,2,0,0,0.000000000000000,,321821.541100001,5807664.4904
54,109,Location 109,1,365839,0.038964169656123,1,0,0,0.000000000000000,,325782.4658,5807567.9998,160.000000000000000,109,3008,Location 3008,1,366358,0.744171568593429,1,0,0,0.000000000000000,,325798.672300002,5807693.0135
55,118,Location 118,1,456499,0.043774043467919,2,0,0,0.000000000000000,,325804.474500001,5807729.4955,160.000000000000000,118,3008,Location 3008,1,366358,0.744171568593429,1,0,0,0.000000000000000,,325798.672300002,5807693.0135
56,124,Location 124,1,366378,0.945191610433372,1,0,0,0.000000000000000,,324990.991900002,5807826.4839,160.000000000000000,124,3009,Location 3009,1,166837,0.717442176904051,2,0,0,0.000000000000000,,324982.016300002,5807777.0057
57,125,Location 125,1,39760,0.991978991026332,1,0,0,0.000000000000000,,321698.490599999,5807822.5186,160.000000000000000,125,3024,Location 3024,1,39787,0.788529816404821,2,0,0,0.000000000000000,,321662.4603,5807874.469
58,124,Location 124,1,366378,0.945191610433372,1,0,0,0.000000000000000,,324990.991900002,5807826.4839,160.000000000000000,124,3022,Location 3022,1,166831,0.648736834039483,2,0,0,0.000000000000000,,324998.0083,5807877.0317
59,131,Location 131,1,366371,0.882954931339771,1,0,0,0.000000000000000,,324179.510500001,5807948.026,160.000000000000000,131,3026,Location 3026,1,845351,0.749602359226705,2,0,0,0.000000000000000,,324167.0171,5807894.0251
60,126,Location 126,1,203664,0.023179747402134,2,0,0,0.000000000000000,,322078.0007,5807864.5026,160.000000000000000,126,3029,Location 3029,1,798390,0.685640962977628,2,0,0,0.000000000000000,,322172.9848,5807909.0242
61,131,Location 131,1,366371,0.882954931339771,1,0,0,0.000000000000000,,324179.510500001,5807948.026,160.000000000000000,131,3043,Location 3043,1,168214,0.569440432440620,2,0,0,0.000000000000000,,324196.0181,5808014.9943
62,140,Location 140,1,722941,0.880415494780378,2,0,0,0.000000000000000,,322584.515500001,5808047.4879,160.000000000000000,140,3053,Location 3053,1,168980,0.256667219282171,2,0,0,0.000000000000000,,322568.003900001,5808027.4797
63,146,Location 146,1,793056,0.162799096788703,1,0,0,0.000000000000000,,322488.9807,5808138.5117,160.000000000000000,146,3053,Location 3053,1,168980,0.256667219282171,2,0,0,0.000000000000000,,322568.003900001,5808027.4797
64,142,Location 142,1,400878,0.034343229151936,2,0,0,0.000000000000000,,321474.501600001,5808072.4951,160.000000000000000,142,3062,Location 3062,1,400878,0.093169500325964,1,0,0,0.000000000000000,,321475.506000001,5808068.966
65,145,Location 145,1,37772,0.995043462105103,2,0,0,0.000000000000000,,327684.036200002,5808112.4783,160.000000000000000,145,3070,Location 3070,1,37772,0.969020878226830,1,0,0,0.000000000000000,,327682.985300001,5808116.5066
66,146,Location 146,1,793056,0.162799096788703,1,0,0,0.000000000000000,,322488.9807,5808138.5117,160.000000000000000,146,3086,Location 3086,1,836194,0.758547125633096,2,0,0,0.000000000000000,,322551.957800001,5808247.9483
67,157,Location 157,1,768536,0.601140551806591,1,0,0,0.000000000000000,,322505.474100002,5808336.4809,160.000000000000000,157,3086,Location 3086,1,836194,0.758547125633096,2,0,0,0.000000000000000,,322551.957800001,5808247.9483
68,154,Location 154,1,96848,0.993738780148849,2,0,0,0.000000000000000,,321173.517000002,5808260.0064,160.000000000000000,154,3089,Location 3089,1,34189,0.831254004301988,2,0,0,0.000000000000000,,321146.508100001,5808277.5171
69,159,Location 159,1,39057,0.009677715673840,1,0,0,0.000000000000000,,321010.0001,5808363.466,160.000000000000000,159,3097,Location 3097,1,34189,0.145412452152975,1,0,0,0.000000000000000,,321030.9952,5808341.0504
70,158,Location 158,1,139053,0.959258269842159,2,0,0,0.000000000000000,,325873.030400001,5808371.0117,160.000000000000000,158,3106,Location 3106,1,96847,0.099257198244644,2,0,0,0.000000000000000,,325872.029700001,5808364.495
71,164,Location 164,1,785743,0.015443479337434,2,0,0,0.000000000000000,,325068.499700001,5808487.0183,160.000000000000000,164,3121,Location 3121,1,957533,0.980061360597634,2,0,0,0.000000000000000,,325064.4799,5808487.0443
72,168,Location 168,1,376049,0.580551855652822,1,0,0,0.000000000000000,,340074.9962,5808553.019,160.000000000000000,168,3126,Location 3126,1,165784,0.266869746784500,1,0,0,0.000000000000000,,340139.239100002,5808504.7887
73,171,Location 171,1,91590,0.029798159613073,2,0,0,0.000000000000000,,320731.5059,5808550.0093,160.000000000000000,171,3122,Location 3122,1,91590,0.285137080135512,2,0,0,0.000000000000000,,320764.996400001,5808527.5396
74,174,Location 174,1,785729,0.966723163484146,1,0,0,0.000000000000000,,324263.9965,5808604.5024,160.000000000000000,174,3129,Location 3129,1,39942,0.096336248224916,1,0,0,0.000000000000000,,324257.489400002,5808566.5091
75,176,Location 176,1,167350,1.000000000000000,1,0,0,0.000000000000000,,339429.510900001,5808642.9903,160.000000000000000,176,3136,Location 3136,1,167352,0.047113125262312,1,0,0,0.000000000000000,,339455.9678,5808626.9656
76,176,Location 176,1,167350,1.000000000000000,1,0,0,0.000000000000000,,339429.510900001,5808642.9903,160.000000000000000,176,3139,Location 3139,1,167349,1.000000000000000,1,0,0,0.000000000000000,,339570.993,5808645.9779
77,180,Location 180,1,804130,0.078125182451816,1,0,0,0.000000000000000,,327753.5314,5808663.9571,160.000000000000000,180,3150,Location 3150,1,37990,0.980647791152743,1,0,0,0.000000000000000,,327754.502700001,5808670.0261
78,184,Location 184,1,385317,1.000000000000000,1,0,0,0.000000000000000,,338845.970500001,5808715.0345,160.000000000000000,184,3149,Location 3149,1,385317,0.906144428015773,1,0,0,0.000000000000000,,338847.999700001,5808700.9744
79,182,Location 182,1,34956,0.898042482867640,1,0,0,0.000000000000000,,339031.9863,5808704.0305,160.000000000000000,182,3151,Location 3151,1,167355,1.000000000000000,2,0,0,0.000000000000000,,339094.0227,5808713.0124
80,182,Location 182,1,34956,0.898042482867640,1,0,0,0.000000000000000,,339031.9863,5808704.0305,160.000000000000000,182,3161,Location 3161,1,230842,0.763811330238424,2,0,0,0.000000000000000,,338953.9624,5808793.5278
81,184,Location 184,1,385317,1.000000000000000,1,0,0,0.000000000000000,,338845.970500001,5808715.0345,160.000000000000000,184,3161,Location 3161,1,230842,0.763811330238424,2,0,0,0.000000000000000,,338953.9624,5808793.5278
82,200,Location 200,1,382768,0.177494610388977,2,0,0,0.000000000000000,,337375.510600001,5808929.5372,160.000000000000000,200,3158,Location 3158,1,957060,0.701710666049307,2,0,0,0.000000000000000,,337385.9833,5808799.0314
83,202,Location 202,1,32376,0.991648926947139,2,0,0,0.000000000000000,,325927.9764,5808928.5318,160.000000000000000,202,3163,Location 3163,1,802721,0.855880411683204,1,0,0,0.000000000000000,,325888.5191,5808813.0145
84,193,Location 193,1,376590,0.627067481421793,1,0,0,0.000000000000000,,338017.5148,5808831.4971,160.000000000000000,193,3166,Location 3166,1,167362,1.000000000000000,1,0,0,0.000000000000000,,338106.963600001,5808816.9993
85,195,Location 195,1,139088,0.997042300489504,2,0,0,0.000000000000000,,322651.5134,5808839.4961,160.000000000000000,195,3172,Location 3172,1,139088,0.972249595362872,1,0,0,0.000000000000000,,322651.0113,5808846.0348
86,205,Location 205,1,35440,0.390241006520982,2,0,0,0.000000000000000,,325668.994900002,5808966.001,160.000000000000000,205,3169,Location 3169,1,39957,0.999448431970104,2,0,0,0.000000000000000,,325635.980400001,5808850.5093
87,207,Location 207,1,31279,0.995697097204410,2,0,0,0.000000000000000,,325401.493600001,5809004.5024,160.000000000000000,207,3177,Location 3177,1,34394,0.249902085533627,2,0,0,0.000000000000000,,325389.5152,5808909.9968
88,203,Location 203,1,882418,0.297854820251785,2,0,0,0.000000000000000,,335771.978300001,5808957.9569,160.000000000000000,203,3178,Location 3178,1,169366,0.391144428278359,1,0,0,0.000000000000000,,335665.695800002,5808915.014
89,204,Location 204,1,882418,0.824094546509256,1,0,0,0.000000000000000,,335643.977000001,5808958.9483,160.000000000000000,204,3178,Location 3178,1,169366,0.391144428278359,1,0,0,0.000000000000000,,335665.695800002,5808915.014
90,208,Location 208,1,167127,0.956868592908696,1,0,0,0.000000000000000,,336205.9906,5809031.5095,160.000000000000000,208,3181,Location 3181,1,936954,0.232198188195854,1,0,0,0.000000000000000,,336078.968600002,5808967.9727
91,203,Location 203,1,882418,0.297854820251785,2,0,0,0.000000000000000,,335771.978300001,5808957.9569,160.000000000000000,203,3183,Location 3183,1,169365,0.896387015059945,2,0,0,0.000000000000000,,335752.040800001,5808977.9848
92,204,Location 204,1,882418,0.824094546509256,1,0,0,0.000000000000000,,335643.977000001,5808958.9483,160.000000000000000,204,3183,Location 3183,1,169365,0.896387015059945,2,0,0,0.000000000000000,,335752.040800001,5808977.9848
93,200,Location 200,1,382768,0.177494610388977,2,0,0,0.000000000000000,,337375.510600001,5808929.5372,160.000000000000000,200,3195,Location 3195,1,167363,0.341238824350108,2,0,0,0.000000000000000,,337447.9941,5808998.0006
94,206,Location 206,1,167794,1.000000000000000,1,0,0,0.000000000000000,,336915.528400001,5808998.009,160.000000000000000,206,3189,Location 3189,1,167794,1.000000000000000,1,0,0,0.000000000000000,,336916.476400001,5808999.0296
95,219,Location 219,1,85413,0.970036037058129,2,0,0,0.000000000000000,,332458.4964,5809076.5201,160.000000000000000,219,3192,Location 3192,1,85415,0.119525304406919,2,0,0,0.000000000000000,,332451.000500001,5809021.0261
96,209,Location 209,1,168693,0.000000000000000,1,0,0,0.000000000000000,,335143.5139,5809028.0102,160.000000000000000,209,3196,Location 3196,1,936955,0.000000000000000,2,0,0,0.000000000000000,,335096.019500002,5809032.9945
97,213,Location 213,1,420483,0.623518379859962,1,0,0,0.000000000000000,,325117.529600001,5809044.9758,160.000000000000000,213,3207,Location 3207,1,420484,0.116836234985499,2,0,0,0.000000000000000,,325120.007900001,5809035.2897
98,208,Location 208,1,167127,0.956868592908696,1,0,0,0.000000000000000,,336205.9906,5809031.5095,160.000000000000000,208,3194,Location 3194,1,735632,0.889441979797604,1,0,0,0.000000000000000,,336170.989600001,5809040.973
99,208,Location 208,1,167127,0.956868592908696,1,0,0,0.000000000000000,,336205.9906,5809031.5095,160.000000000000000,208,3201,Location 3201,1,167126,1.000000000000000,2,0,0,0.000000000000000,,336307.476600002,5809058.0115
100,214,Location 214,1,382764,0.435659582381438,2,0,0,0.000000000000000,,336530.4904,5809053.0171,160.000000000000000,214,3213,Location 3213,1,946390,0.981712320290215,2,0,0,0.000000000000000,,336603.000800001,5809060.21
101,230,Location 230,1,31252,0.045756943865428,1,0,0,0.000000000000000,,320302.498600001,5809159.5124,160.000000000000000,230,3205,Location 3205,1,164997,0.886916832803048,2,0,0,0.000000000000000,,320429.502800001,5809078.5254
102,216,Location 216,1,34216,0.216428493636723,1,0,0,0.000000000000000,,324857.026200001,5809077.0032,160.000000000000000,216,3204,Location 3204,1,34216,0.579956949498256,1,0,0,0.000000000000000,,324876.4917,5809078.9738
103,217,Location 217,1,36603,0.748095507304276,1,0,0,0.000000000000000,,324920.9597,5809080.0317,160.000000000000000,217,3204,Location 3204,1,34216,0.579956949498256,1,0,0,0.000000000000000,,324876.4917,5809078.9738
104,220,Location 220,1,382762,0.775464739347278,1,0,0,0.000000000000000,,334650.984400001,5809095.9806,160.000000000000000,220,3212,Location 3212,1,382762,0.190099315317434,2,0,0,0.000000000000000,,334581.7471,5809089.7546
105,221,Location 221,1,168699,0.000000000000000,1,0,0,0.000000000000000,,334539.9956,5809099.9617,160.000000000000000,221,3212,Location 3212,1,382762,0.190099315317434,2,0,0,0.000000000000000,,334581.7471,5809089.7546
106,223,Location 223,1,34495,0.641924660225471,2,0,0,0.000000000000000,,324615.4865,5809117.4762,160.000000000000000,223,3210,Location 3210,1,34495,0.133204935334252,1,0,0,0.000000000000000,,324590.475900001,5809119.9944
107,229,Location 229,1,293042,0.033348128009618,2,0,0,0.000000000000000,,324319.034,5809158.9881,160.000000000000000,229,3217,Location 3217,1,37544,0.401313541666510,1,0,0,0.000000000000000,,324310.240899999,5809138.7631
108,227,Location 227,1,779008,0.000000000000000,1,0,0,0.000000000000000,,334178.4784,5809150.4502,160.000000000000000,227,3215,Location 3215,1,779008,0.000000000000000,1,0,0,0.000000000000000,,334209.956200001,5809145.5392
109,230,Location 230,1,31252,0.045756943865428,1,0,0,0.000000000000000,,320302.498600001,5809159.5124,160.000000000000000,230,3218,Location 3218,1,164997,0.041197295122680,2,0,0,0.000000000000000,,320307.013500001,5809154.5016
110,233,Location 233,1,90886,0.935971271703875,1,0,0,0.000000000000000,,324135.9611,5809180.0486,160.000000000000000,233,3222,Location 3222,1,36770,0.893976021376876,2,0,0,0.000000000000000,,324064.0029,5809198.4915
111,236,Location 236,1,36770,0.872026241800883,2,0,0,0.000000000000000,,324063.0423,5809206.019,160.000000000000000,236,3222,Location 3222,1,36770,0.893976021376876,2,0,0,0.000000000000000,,324064.0029,5809198.4915
112,238,Location 238,1,432860,0.980072106762963,2,0,0,0.000000000000000,,323850.491,5809230.4938,160.000000000000000,238,3230,Location 3230,1,36646,0.813196246838132,1,0,0,0.000000000000000,,323862.513900001,5809228.4736
113,234,Location 234,1,382757,0.470068711238468,1,0,0,0.000000000000000,,333596.526800001,5809193.0183,160.000000000000000,234,3240,Location 3240,1,168705,0.586638910685892,2,0,0,0.000000000000000,,333636.974400002,5809260.0019
114,242,Location 242,1,34298,0.980828359875976,2,0,0,0.000000000000000,,323516.756900001,5809281.7519,160.000000000000000,242,3246,Location 3246,1,905930,0.185630298299323,1,0,0,0.000000000000000,,323435.2391,5809291.7124
115,243,Location 243,1,805573,0.983644835501167,1,0,0,0.000000000000000,,323359.512000001,5809302.9896,160.000000000000000,243,3246,Location 3246,1,905930,0.185630298299323,1,0,0,0.000000000000000,,323435.2391,5809291.7124
116,248,Location 248,1,807171,0.358823727656276,1,0,0,0.000000000000000,,322928.535200001,5809364.4828,160.000000000000000,248,3257,Location 3257,1,807171,0.768469265201306,1,0,0,0.000000000000000,,322903.5015,5809367.9953
117,250,Location 250,1,221690,0.030708239698280,2,0,0,0.000000000000000,,322708.997800001,5809391.9975,160.000000000000000,250,3266,Location 3266,1,139155,0.336888157492158,1,0,0,0.000000000000000,,322695.022699999,5809377.9851
118,251,Location 251,1,170572,0.093236436160361,2,0,0,0.000000000000000,,322471.997300002,5809427.0112,160.000000000000000,251,3265,Location 3265,1,170572,0.634902726569945,2,0,0,0.000000000000000,,322364.4921,5809431.5172
119,257,Location 257,1,37117,0.035834050736471,1,0,0,0.000000000000000,,319755.526100001,5809530.9903,160.000000000000000,257,3290,Location 3290,1,37117,0.052736463276021,2,0,0,0.000000000000000,,319753.4864,5809533.5017
120,274,Location 274,1,795959,0.944593578456964,2,0,0,0.000000000000000,,325244.9995,5809890.9671,160.000000000000000,274,3348,Location 3348,1,864529,0.598551067977324,1,0,0,0.000000000000000,,325234.0093,5809865.5327
121,271,Location 271,1,207092,0.000000000000000,1,0,0,0.000000000000000,,318110.981600001,5809838.959,160.000000000000000,271,3351,Location 3351,1,207092,0.872553105335873,1,0,0,0.000000000000000,,318132.523499999,5809884.0083
122,278,Location 278,1,32553,0.988730617494458,1,0,0,0.000000000000000,,324963.509300001,5809927.493,160.000000000000000,278,3365,Location 3365,1,33103,0.736644109899273,2,0,0,0.000000000000000,,324970.5175,5809953.5125
123,296,Location 296,1,35966,0.898628857220079,2,0,0,0.000000000000000,,322830.5301,5810212.4883,160.000000000000000,296,3408,Location 3408,1,33574,0.027959021296487,2,0,0,0.000000000000000,,322825.988400001,5810216.9986
124,306,Location 306,1,955570,0.384882722420006,1,0,0,0.000000000000000,,329659.979700001,5810414.5442,160.000000000000000,306,3441,Location 3441,1,36217,0.840736178628513,1,0,0,0.000000000000000,,329612.976300001,5810424.9999
