                row          column          cor            p
129   X13_DestScore X24_O_Bus_LOS.1  0.182505404 2.693305e-02
130   X15_Parkiteer X24_O_Bus_LOS.1  0.409090388 2.681597e-07
131     X16_CBDDist X24_O_Bus_LOS.1  0.064078015 4.406683e-01
132      X17_ACDist X24_O_Bus_LOS.1 -0.340065245 2.507012e-05
133     X18_ACCount X24_O_Bus_LOS.1  0.389599503 1.074672e-06
134     X20_Parking X24_O_Bus_LOS.1  0.182905612 2.659428e-02
135   X22_EmpAccess X24_O_Bus_LOS.1 -0.090590526 2.751758e-01
136   X24_O_Bus_LOS X24_O_Bus_LOS.1  1.000000000 0.000000e+00
137     ln_Centroid     X28_PropFTE -0.125003997 1.314066e-01
138          ln_bus     X28_PropFTE -0.229059964 5.259426e-03
139          ln_pop     X28_PropFTE  0.250062661 2.253247e-03
140     X6_PropComm     X28_PropFTE -0.071127026 3.919467e-01
141      X8_Balance     X28_PropFTE -0.018077660 8.279538e-01
142    X9_LUEntropy     X28_PropFTE -0.096568529 2.446033e-01
143  X10_HousingDiv     X28_PropFTE  0.241380804 3.226604e-03
144  X11_PedConnect     X28_PropFTE  0.374743691 2.921040e-06
145   X13_DestScore     X28_PropFTE  0.023465570 7.778553e-01
146   X15_Parkiteer     X28_PropFTE -0.187913712 2.265360e-02
147     X16_CBDDist     X28_PropFTE -0.178705980 3.033699e-02
148      X17_ACDist     X28_PropFTE  0.017429842 8.340287e-01
149     X18_ACCount     X28_PropFTE -0.123858184 1.350078e-01
150     X20_Parking     X28_PropFTE -0.183371953 2.620412e-02
151   X22_EmpAccess     X28_PropFTE  0.380049464 2.055341e-06
152   X24_O_Bus_LOS     X28_PropFTE -0.306098576 1.629336e-04
153 X24_O_Bus_LOS.1     X28_PropFTE -0.306098576 1.629336e-04
154     ln_Centroid    X29_MeanSize -0.031963926 7.007325e-01
155          ln_bus    X29_MeanSize  0.044883285 5.893298e-01
156          ln_pop    X29_MeanSize -0.307523942 1.512928e-04
157     X6_PropComm    X29_MeanSize -0.093545364 2.597560e-01
158      X8_Balance    X29_MeanSize -0.023708855 7.756130e-01
159    X9_LUEntropy    X29_MeanSize -0.090453943 2.759032e-01
160  X10_HousingDiv    X29_MeanSize -0.441177242 2.232554e-08
161  X11_PedConnect    X29_MeanSize -0.315398686 9.976808e-05
162   X13_DestScore    X29_MeanSize -0.405699274 3.436084e-07
163   X15_Parkiteer    X29_MeanSize  0.128852428 1.198491e-01
164     X16_CBDDist    X29_MeanSize  0.180385877 2.878932e-02
165      X17_ACDist    X29_MeanSize  0.159353688 5.386693e-02
166     X18_ACCount    X29_MeanSize -0.095647322 2.491541e-01
167     X20_Parking    X29_MeanSize  0.118346367 1.533937e-01
168   X22_EmpAccess    X29_MeanSize -0.350100436 1.380836e-05
169   X24_O_Bus_LOS    X29_MeanSize  0.124408323 1.332695e-01
170 X24_O_Bus_LOS.1    X29_MeanSize  0.124408323 1.332695e-01
171     X28_PropFTE    X29_MeanSize -0.477112274 9.987775e-10
172     ln_Centroid      X31_PropOS  0.268705221 9.990178e-04
173          ln_bus      X31_PropOS  0.189350538 2.162020e-02
174          ln_pop      X31_PropOS  0.142733877 8.459517e-02
175     X6_PropComm      X31_PropOS  0.295879822 2.741850e-04
176      X8_Balance      X31_PropOS  0.263111138 1.283046e-03
177    X9_LUEntropy      X31_PropOS  0.005179599 9.503529e-01
178  X10_HousingDiv      X31_PropOS  0.181285069 2.798890e-02
179  X11_PedConnect      X31_PropOS  0.131821693 1.114830e-01
180   X13_DestScore      X31_PropOS  0.012520070 8.803640e-01
181   X15_Parkiteer      X31_PropOS  0.083588421 3.141430e-01
182     X16_CBDDist      X31_PropOS -0.226733868 5.751989e-03
183      X17_ACDist      X31_PropOS -0.311740901 1.212309e-04
184     X18_ACCount      X31_PropOS  0.119265932 1.502018e-01
185     X20_Parking      X31_PropOS -0.103728173 2.111985e-01
186   X22_EmpAccess      X31_PropOS  0.140778269 8.898893e-02
187   X24_O_Bus_LOS      X31_PropOS  0.255196624 1.811583e-03
188 X24_O_Bus_LOS.1      X31_PropOS  0.255196624 1.811583e-03
189     X28_PropFTE      X31_PropOS -0.180530604 2.865919e-02
190    X29_MeanSize      X31_PropOS  0.252794336 2.007384e-03
